,MC_frame,rmf_frame_index,Total_Score,XLs_Trnka,XLs_Chen,XLs_psi_Trnka,XLs_psi_Chen,CR_Rpb1,CR_Rpb7,CR_Rpb9,CR_Rpb10,CR_Rpb12,CR_Rpb4,CR_Rpb2,CR_Rpb3,CR_Rpb5,CR_Rpb6,CR_Rpb8,CR_Rpb11,EV_sum,GaussianEMRestraint_None,GaussianEMRestraint_None_CCC,GaussianEMRestraint_sigma_None,traj,rmf3_file,XLs_sum,CR_sum,half
2800,2800.0,2800.0,600.886540795462,93.91774886879318,59.16339626633327,-1.3862943611198906,-1.3862943611198906,3.14040389646409,0.0,0.0,0.0,0.0,0.0,1.1084387458209937,0.0,0.7368152672368665,0.0,0.0,0.0,299.91068645693946,145.6816400161139,0.16896872394781376,1.0,example8,example8/rmfs//0.rmf3,150.30855641288667,4.98565790952195,B
2801,2801.0,2801.0,601.1607258817932,97.27955849256074,60.20192061542792,-1.3862943611198906,-1.3862943611198906,0.029633268175637727,0.0,0.09715563490605676,0.7402923794571213,0.0,0.0,0.13659656465887005,0.052737835409202766,0.0,0.0,0.764429256347489,1.152998820645106,296.2879352817437,147.19005645470105,0.16571326407115952,1.0,example8,example8/rmfs//0.rmf3,154.70889038574887,2.9738437595994838,B
2802,2802.0,2802.0,598.8141443902769,93.12369937423469,59.038582638427464,-1.3862943611198906,-1.3862943611198906,4.095308696913806,0.0,0.1870108021185132,0.0,0.09151169470281606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.7400309465941,139.3105889595252,0.1827362265266524,1.0,example8,example8/rmfs//0.rmf3,149.38969329042237,4.373831193735135,B
2803,2803.0,2803.0,591.4767388786448,93.36996924445985,58.26802837294577,-1.3862943611198906,-1.3862943611198906,0.008284387503719147,0.0,0.0,0.0,0.0,0.0,0.0016731585781843195,0.0,0.0,0.000802525476811057,0.0,0.0,304.8694824893341,137.7310874225862,0.1862713848569981,1.0,example8,example8/rmfs//0.rmf3,148.86540889516584,0.010760071558714524,B
2804,2804.0,2804.0,595.966339350376,94.09782152139945,58.08981769818278,-1.3862943611198906,-1.3862943611198906,0.000864590084711416,0.0,0.007727222981806614,0.0,0.0,0.0,0.046122303518548555,0.0,0.0,0.0,0.0,0.0,301.73874881563756,144.7578259208109,0.17070603891063119,1.0,example8,example8/rmfs//0.rmf3,149.41505049734243,0.054714116585066586,B
2805,2805.0,2805.0,598.6767675744762,93.7723167085996,57.21563946536374,-1.3862943611198906,-1.3862943611198906,0.011862924442552221,0.0,0.0,0.0,0.0,0.0,0.018915985210403746,0.0,0.0,0.0,0.0,3.963890285942027,300.272514812869,146.19421611428865,0.16767010575552704,1.0,example8,example8/rmfs//0.rmf3,148.21536745172355,3.994669195594983,B
2806,2806.0,2806.0,599.2935561014594,91.45616764146813,57.88296294351872,-1.3862943611198906,-1.3862943611198906,0.0,0.0,0.0,0.0,0.15298191294895358,0.0,0.06123958449434904,1.4130929599552997,0.0,0.0,0.0,0.0,304.60594110197087,146.493758679343,0.16710807244579715,1.0,example8,example8/rmfs//0.rmf3,146.56654186274704,1.6273144573986023,B
2807,2807.0,2807.0,595.4949183801141,89.81759081377812,55.89553753965711,-1.3862943611198906,-1.3862943611198906,0.3398449683091569,0.0,0.0,0.0,0.0,0.0,0.2538914326589514,0.0,0.0,0.0,0.0,0.18888657760861735,304.0738074342992,147.69794833604269,0.16450184005691296,1.0,example8,example8/rmfs//0.rmf3,142.94053963119546,0.7826229785767257,B
2808,2808.0,2808.0,604.9129047210181,92.23970728458539,56.92876703969664,-1.3862943611198906,-1.3862943611198906,1.664379565469456,0.0,0.0,0.0,0.0,0.0,3.37093858533372,0.0,0.0,0.0,0.0,0.6279987621774914,304.6829755044071,148.17072670158805,0.16360457046762236,1.0,example8,example8/rmfs//0.rmf3,146.39588560204226,5.663316912980668,B
2809,2809.0,2809.0,601.4815612933904,91.86850886815205,58.278029172776876,-1.3862943611198906,-1.3862943611198906,1.119461270436286,0.0,0.034807883675885075,0.0,0.0,0.0,0.30427141198807844,0.0,0.0,0.0,0.0,0.0,308.9471315805188,143.70193982808223,0.17302746174822117,1.0,example8,example8/rmfs//0.rmf3,147.37394931868914,1.4585405661002497,B
