,MC_frame,CrossLinkingMassSpectrometryRestraint_Psi_PSI_Chen,CrossLinkingMassSpectrometryRestraint_Psi_PSI_Trnka,XLs_satif
2200,2200.0,0.25,0.25,0.8888888888888888
2201,2201.0,0.25,0.25,0.8773946360153256
2202,2202.0,0.25,0.25,0.8773946360153256
2203,2203.0,0.25,0.25,0.8812260536398467
2204,2204.0,0.25,0.25,0.89272030651341
2205,2205.0,0.25,0.25,0.8812260536398467
2206,2206.0,0.25,0.25,0.8888888888888888
2207,2207.0,0.25,0.25,0.8812260536398467
2208,2208.0,0.25,0.25,0.8812260536398467
2209,2209.0,0.25,0.25,0.8850574712643678
2210,2210.0,0.25,0.25,0.8850574712643678
2211,2211.0,0.25,0.25,0.9003831417624522
2212,2212.0,0.25,0.25,0.9003831417624522
2213,2213.0,0.25,0.25,0.896551724137931
2214,2214.0,0.25,0.25,0.89272030651341
2215,2215.0,0.25,0.25,0.896551724137931
2216,2216.0,0.25,0.25,0.896551724137931
2217,2217.0,0.25,0.25,0.9003831417624522
2218,2218.0,0.25,0.25,0.89272030651341
2219,2219.0,0.25,0.25,0.9003831417624522
2220,2220.0,0.25,0.25,0.9003831417624522
2221,2221.0,0.25,0.25,0.89272030651341
2222,2222.0,0.25,0.25,0.9003831417624522
2223,2223.0,0.25,0.25,0.8888888888888888
2224,2224.0,0.25,0.25,0.8888888888888888
2225,2225.0,0.25,0.25,0.896551724137931
2226,2226.0,0.25,0.25,0.896551724137931
2227,2227.0,0.25,0.25,0.9003831417624522
2228,2228.0,0.25,0.25,0.9003831417624522
2229,2229.0,0.25,0.25,0.9003831417624522
2230,2230.0,0.25,0.25,0.8888888888888888
2231,2231.0,0.25,0.25,0.8888888888888888
2232,2232.0,0.25,0.25,0.89272030651341
2233,2233.0,0.25,0.25,0.8888888888888888
2234,2234.0,0.25,0.25,0.89272030651341
2235,2235.0,0.25,0.25,0.8812260536398467
2236,2236.0,0.25,0.25,0.8888888888888888
2237,2237.0,0.25,0.25,0.8735632183908046
2238,2238.0,0.25,0.25,0.8773946360153256
2239,2239.0,0.25,0.25,0.89272030651341
2240,2240.0,0.25,0.25,0.8850574712643678
2241,2241.0,0.25,0.25,0.8888888888888888
2242,2242.0,0.25,0.25,0.896551724137931
2243,2243.0,0.25,0.25,0.8888888888888888
2244,2244.0,0.25,0.25,0.89272030651341
2245,2245.0,0.25,0.25,0.8773946360153256
2246,2246.0,0.25,0.25,0.9003831417624522
2247,2247.0,0.25,0.25,0.8735632183908046
2248,2248.0,0.25,0.25,0.9003831417624522
2249,2249.0,0.25,0.25,0.89272030651341
2250,2250.0,0.25,0.25,0.896551724137931
2251,2251.0,0.25,0.25,0.9003831417624522
2252,2252.0,0.25,0.25,0.89272030651341
2253,2253.0,0.25,0.25,0.8888888888888888
2254,2254.0,0.25,0.25,0.8888888888888888
2255,2255.0,0.25,0.25,0.89272030651341
2256,2256.0,0.25,0.25,0.896551724137931
2257,2257.0,0.25,0.25,0.8888888888888888
2258,2258.0,0.25,0.25,0.89272030651341
2259,2259.0,0.25,0.25,0.8812260536398467
2260,2260.0,0.25,0.25,0.8888888888888888
2261,2261.0,0.25,0.25,0.896551724137931
2262,2262.0,0.25,0.25,0.8850574712643678
2263,2263.0,0.25,0.25,0.8888888888888888
2264,2264.0,0.25,0.25,0.8812260536398467
2265,2265.0,0.25,0.25,0.896551724137931
2266,2266.0,0.25,0.25,0.9003831417624522
2267,2267.0,0.25,0.25,0.9003831417624522
2268,2268.0,0.25,0.25,0.9003831417624522
2269,2269.0,0.25,0.25,0.9118773946360154
2270,2270.0,0.25,0.25,0.896551724137931
2271,2271.0,0.25,0.25,0.9042145593869731
2272,2272.0,0.25,0.25,0.8888888888888888
2273,2273.0,0.25,0.25,0.896551724137931
2274,2274.0,0.25,0.25,0.9157088122605364
2275,2275.0,0.25,0.25,0.9003831417624522
2276,2276.0,0.25,0.25,0.896551724137931
2277,2277.0,0.25,0.25,0.8850574712643678
2278,2278.0,0.25,0.25,0.8812260536398467
2279,2279.0,0.25,0.25,0.896551724137931
2280,2280.0,0.25,0.25,0.9003831417624522
2281,2281.0,0.25,0.25,0.8888888888888888
2282,2282.0,0.25,0.25,0.9003831417624522
2283,2283.0,0.25,0.25,0.89272030651341
2284,2284.0,0.25,0.25,0.8888888888888888
2285,2285.0,0.25,0.25,0.89272030651341
2286,2286.0,0.25,0.25,0.9080459770114943
2287,2287.0,0.25,0.25,0.9003831417624522
2288,2288.0,0.25,0.25,0.9003831417624522
2289,2289.0,0.25,0.25,0.8850574712643678
2290,2290.0,0.25,0.25,0.89272030651341
2291,2291.0,0.25,0.25,0.89272030651341
2292,2292.0,0.25,0.25,0.89272030651341
2293,2293.0,0.25,0.25,0.896551724137931
2294,2294.0,0.25,0.25,0.896551724137931
2295,2295.0,0.25,0.25,0.89272030651341
2296,2296.0,0.25,0.25,0.896551724137931
2297,2297.0,0.25,0.25,0.8888888888888888
2298,2298.0,0.25,0.25,0.8888888888888888
2299,2299.0,0.25,0.25,0.89272030651341
2300,2300.0,0.25,0.25,0.9003831417624522
2301,2301.0,0.25,0.25,0.8888888888888888
2302,2302.0,0.25,0.25,0.8850574712643678
2303,2303.0,0.25,0.25,0.89272030651341
2304,2304.0,0.25,0.25,0.9003831417624522
2305,2305.0,0.25,0.25,0.8850574712643678
2306,2306.0,0.25,0.25,0.9042145593869731
2307,2307.0,0.25,0.25,0.89272030651341
2308,2308.0,0.25,0.25,0.8888888888888888
2309,2309.0,0.25,0.25,0.8888888888888888
2310,2310.0,0.25,0.25,0.8888888888888888
2311,2311.0,0.25,0.25,0.9042145593869731
2312,2312.0,0.25,0.25,0.9003831417624522
2313,2313.0,0.25,0.25,0.9003831417624522
2314,2314.0,0.25,0.25,0.9003831417624522
2315,2315.0,0.25,0.25,0.9003831417624522
2316,2316.0,0.25,0.25,0.8850574712643678
2317,2317.0,0.25,0.25,0.8850574712643678
2318,2318.0,0.25,0.25,0.8850574712643678
2319,2319.0,0.25,0.25,0.8773946360153256
2320,2320.0,0.25,0.25,0.8735632183908046
2321,2321.0,0.25,0.25,0.8620689655172413
2322,2322.0,0.25,0.25,0.8888888888888888
2323,2323.0,0.25,0.25,0.8735632183908046
2324,2324.0,0.25,0.25,0.8850574712643678
2325,2325.0,0.25,0.25,0.8850574712643678
2326,2326.0,0.25,0.25,0.8850574712643678
2327,2327.0,0.25,0.25,0.8697318007662835
2328,2328.0,0.25,0.25,0.8850574712643678
2329,2329.0,0.25,0.25,0.8735632183908046
2330,2330.0,0.25,0.25,0.8735632183908046
2331,2331.0,0.25,0.25,0.8582375478927203
2332,2332.0,0.25,0.25,0.8659003831417624
2333,2333.0,0.25,0.25,0.8735632183908046
2334,2334.0,0.25,0.25,0.8735632183908046
2335,2335.0,0.25,0.25,0.8620689655172413
2336,2336.0,0.25,0.25,0.896551724137931
2337,2337.0,0.25,0.25,0.89272030651341
2338,2338.0,0.25,0.25,0.8812260536398467
2339,2339.0,0.25,0.25,0.8773946360153256
2340,2340.0,0.25,0.25,0.8888888888888888
2341,2341.0,0.25,0.25,0.8697318007662835
2342,2342.0,0.25,0.25,0.8735632183908046
2343,2343.0,0.25,0.25,0.8735632183908046
2344,2344.0,0.25,0.25,0.8773946360153256
2345,2345.0,0.25,0.25,0.8850574712643678
2346,2346.0,0.25,0.25,0.8697318007662835
2347,2347.0,0.25,0.25,0.8735632183908046
2348,2348.0,0.25,0.25,0.8697318007662835
2349,2349.0,0.25,0.25,0.896551724137931
2350,2350.0,0.25,0.25,0.896551724137931
2351,2351.0,0.25,0.25,0.896551724137931
2352,2352.0,0.25,0.25,0.8888888888888888
