,MC_frame,CrossLinkingMassSpectrometryRestraint_Psi_PSI_Chen,CrossLinkingMassSpectrometryRestraint_Psi_PSI_Trnka,XLs_satif
1310,1310.0,0.25,0.25,0.89272030651341
1311,1311.0,0.25,0.25,0.89272030651341
1312,1312.0,0.25,0.25,0.8888888888888888
1313,1313.0,0.25,0.25,0.896551724137931
1314,1314.0,0.25,0.25,0.8850574712643678
1315,1315.0,0.25,0.25,0.89272030651341
1316,1316.0,0.25,0.25,0.8850574712643678
1317,1317.0,0.25,0.25,0.8659003831417624
1318,1318.0,0.25,0.25,0.8697318007662835
1319,1319.0,0.25,0.25,0.8773946360153256
1320,1320.0,0.25,0.25,0.8735632183908046
1321,1321.0,0.25,0.25,0.8697318007662835
1322,1322.0,0.25,0.25,0.8659003831417624
1323,1323.0,0.25,0.25,0.896551724137931
1324,1324.0,0.25,0.25,0.896551724137931
1325,1325.0,0.25,0.25,0.896551724137931
1326,1326.0,0.25,0.25,0.8850574712643678
1327,1327.0,0.25,0.25,0.89272030651341
1328,1328.0,0.25,0.25,0.896551724137931
1329,1329.0,0.25,0.25,0.9003831417624522
1330,1330.0,0.25,0.25,0.896551724137931
1331,1331.0,0.25,0.25,0.9003831417624522
1332,1332.0,0.25,0.25,0.8888888888888888
1333,1333.0,0.25,0.25,0.89272030651341
1334,1334.0,0.25,0.25,0.896551724137931
1335,1335.0,0.25,0.25,0.9003831417624522
1336,1336.0,0.25,0.25,0.896551724137931
1337,1337.0,0.25,0.25,0.89272030651341
1338,1338.0,0.25,0.25,0.8850574712643678
1339,1339.0,0.25,0.25,0.89272030651341
1340,1340.0,0.25,0.25,0.9003831417624522
1341,1341.0,0.25,0.25,0.9003831417624522
1342,1342.0,0.25,0.25,0.89272030651341
1343,1343.0,0.25,0.25,0.896551724137931
1344,1344.0,0.25,0.25,0.8812260536398467
1345,1345.0,0.25,0.25,0.8812260536398467
1346,1346.0,0.25,0.25,0.8850574712643678
1347,1347.0,0.25,0.25,0.8812260536398467
1348,1348.0,0.25,0.25,0.8888888888888888
1349,1349.0,0.25,0.25,0.8888888888888888
1350,1350.0,0.25,0.25,0.8850574712643678
1351,1351.0,0.25,0.25,0.8888888888888888
1352,1352.0,0.25,0.25,0.8888888888888888
1353,1353.0,0.25,0.25,0.8850574712643678
1354,1354.0,0.25,0.25,0.8812260536398467
1355,1355.0,0.25,0.25,0.896551724137931
1356,1356.0,0.25,0.25,0.89272030651341
1357,1357.0,0.25,0.25,0.8888888888888888
1358,1358.0,0.25,0.25,0.8888888888888888
1359,1359.0,0.25,0.25,0.89272030651341
1360,1360.0,0.25,0.25,0.8850574712643678
1361,1361.0,0.25,0.25,0.8888888888888888
1362,1362.0,0.25,0.25,0.8888888888888888
1363,1363.0,0.25,0.25,0.89272030651341
1364,1364.0,0.25,0.25,0.896551724137931
1365,1365.0,0.25,0.25,0.8812260536398467
1366,1366.0,0.25,0.25,0.8812260536398467
1367,1367.0,0.25,0.25,0.8888888888888888
1368,1368.0,0.25,0.25,0.89272030651341
