,MC_frame,CrossLinkingMassSpectrometryRestraint_Psi_PSI_Chen,CrossLinkingMassSpectrometryRestraint_Psi_PSI_Trnka,XLs_satif
2800,2800.0,0.25,0.25,0.896551724137931
2801,2801.0,0.25,0.25,0.8773946360153256
2802,2802.0,0.25,0.25,0.9042145593869731
2803,2803.0,0.25,0.25,0.89272030651341
2804,2804.0,0.25,0.25,0.89272030651341
2805,2805.0,0.25,0.25,0.9003831417624522
2806,2806.0,0.25,0.25,0.89272030651341
2807,2807.0,0.25,0.25,0.8812260536398467
2808,2808.0,0.25,0.25,0.8850574712643678
2809,2809.0,0.25,0.25,0.8735632183908046
2810,2810.0,0.25,0.25,0.8888888888888888
2811,2811.0,0.25,0.25,0.8850574712643678
2812,2812.0,0.25,0.25,0.8850574712643678
2813,2813.0,0.25,0.25,0.896551724137931
2814,2814.0,0.25,0.25,0.89272030651341
2815,2815.0,0.25,0.25,0.89272030651341
2816,2816.0,0.25,0.25,0.8888888888888888
2817,2817.0,0.25,0.25,0.896551724137931
2818,2818.0,0.25,0.25,0.89272030651341
2819,2819.0,0.25,0.25,0.9003831417624522
2820,2820.0,0.25,0.25,0.89272030651341
2821,2821.0,0.25,0.25,0.9003831417624522
2822,2822.0,0.25,0.25,0.9003831417624522
2823,2823.0,0.25,0.25,0.896551724137931
2824,2824.0,0.25,0.25,0.9042145593869731
2825,2825.0,0.25,0.25,0.896551724137931
2826,2826.0,0.25,0.25,0.8888888888888888
2827,2827.0,0.25,0.25,0.8850574712643678
2828,2828.0,0.25,0.25,0.9042145593869731
2829,2829.0,0.25,0.25,0.9080459770114943
2830,2830.0,0.25,0.25,0.9080459770114943
2831,2831.0,0.25,0.25,0.896551724137931
2832,2832.0,0.25,0.25,0.9042145593869731
2833,2833.0,0.25,0.25,0.9042145593869731
2834,2834.0,0.25,0.25,0.896551724137931
2835,2835.0,0.25,0.25,0.896551724137931
2836,2836.0,0.25,0.25,0.9080459770114943
2837,2837.0,0.25,0.25,0.9080459770114943
2838,2838.0,0.25,0.25,0.9118773946360154
2839,2839.0,0.25,0.25,0.9003831417624522
2840,2840.0,0.25,0.25,0.9042145593869731
2841,2841.0,0.25,0.25,0.9042145593869731
2842,2842.0,0.25,0.25,0.9003831417624522
2843,2843.0,0.25,0.25,0.9003831417624522
2844,2844.0,0.25,0.25,0.8888888888888888
2845,2845.0,0.25,0.25,0.8850574712643678
2846,2846.0,0.25,0.25,0.8888888888888888
2847,2847.0,0.25,0.25,0.89272030651341
2848,2848.0,0.25,0.25,0.896551724137931
2849,2849.0,0.25,0.25,0.9003831417624522
2850,2850.0,0.25,0.25,0.8888888888888888
2851,2851.0,0.25,0.25,0.9042145593869731
2852,2852.0,0.25,0.25,0.9042145593869731
2853,2853.0,0.25,0.25,0.9042145593869731
2854,2854.0,0.25,0.25,0.9003831417624522
2855,2855.0,0.25,0.25,0.896551724137931
2856,2856.0,0.25,0.25,0.8850574712643678
2857,2857.0,0.25,0.25,0.8773946360153256
2858,2858.0,0.25,0.25,0.896551724137931
2859,2859.0,0.25,0.25,0.896551724137931
2860,2860.0,0.25,0.25,0.8697318007662835
2861,2861.0,0.25,0.25,0.8697318007662835
2862,2862.0,0.25,0.25,0.8812260536398467
2863,2863.0,0.25,0.25,0.8773946360153256
2864,2864.0,0.25,0.25,0.8773946360153256
2865,2865.0,0.25,0.25,0.8850574712643678
2866,2866.0,0.25,0.25,0.8888888888888888
2867,2867.0,0.25,0.25,0.8888888888888888
2868,2868.0,0.25,0.25,0.8812260536398467
2869,2869.0,0.25,0.25,0.8659003831417624
2870,2870.0,0.25,0.25,0.8812260536398467
2871,2871.0,0.25,0.25,0.89272030651341
2872,2872.0,0.25,0.25,0.896551724137931
2873,2873.0,0.25,0.25,0.89272030651341
2874,2874.0,0.25,0.25,0.89272030651341
2875,2875.0,0.25,0.25,0.8850574712643678
2876,2876.0,0.25,0.25,0.896551724137931
2877,2877.0,0.25,0.25,0.89272030651341
2878,2878.0,0.25,0.25,0.896551724137931
2879,2879.0,0.25,0.25,0.8888888888888888
2880,2880.0,0.25,0.25,0.8888888888888888
2881,2881.0,0.25,0.25,0.89272030651341
2882,2882.0,0.25,0.25,0.8850574712643678
2883,2883.0,0.25,0.25,0.8850574712643678
2884,2884.0,0.25,0.25,0.8850574712643678
2885,2885.0,0.25,0.25,0.8888888888888888
2886,2886.0,0.25,0.25,0.896551724137931
