,MC_frame,CrossLinkingMassSpectrometryRestraint_Psi_PSI_Chen,CrossLinkingMassSpectrometryRestraint_Psi_PSI_Trnka,XLs_satif
1704,1704.0,0.25,0.25,0.9118773946360154
1705,1705.0,0.25,0.25,0.9118773946360154
1706,1706.0,0.25,0.25,0.9157088122605364
1707,1707.0,0.25,0.25,0.896551724137931
1708,1708.0,0.25,0.25,0.9195402298850575
1709,1709.0,0.25,0.25,0.9042145593869731
1710,1710.0,0.25,0.25,0.896551724137931
1711,1711.0,0.25,0.25,0.896551724137931
1712,1712.0,0.25,0.25,0.9042145593869731
1713,1713.0,0.25,0.25,0.9003831417624522
1714,1714.0,0.25,0.25,0.9157088122605364
1715,1715.0,0.25,0.25,0.9157088122605364
1716,1716.0,0.25,0.25,0.9195402298850575
1717,1717.0,0.25,0.25,0.9195402298850575
1718,1718.0,0.25,0.25,0.9195402298850575
1719,1719.0,0.25,0.25,0.9195402298850575
1720,1720.0,0.25,0.25,0.9157088122605364
1721,1721.0,0.25,0.25,0.9118773946360154
1722,1722.0,0.25,0.25,0.9080459770114943
1723,1723.0,0.25,0.25,0.9118773946360154
1724,1724.0,0.25,0.25,0.9157088122605364
1725,1725.0,0.25,0.25,0.9233716475095786
1726,1726.0,0.25,0.25,0.9157088122605364
1727,1727.0,0.25,0.25,0.9233716475095786
1728,1728.0,0.25,0.25,0.9272030651340997
1729,1729.0,0.25,0.25,0.9233716475095786
1730,1730.0,0.25,0.25,0.9118773946360154
1731,1731.0,0.25,0.25,0.9157088122605364
1732,1732.0,0.25,0.25,0.9080459770114943
1733,1733.0,0.25,0.25,0.9118773946360154
1734,1734.0,0.25,0.25,0.9118773946360154
1735,1735.0,0.25,0.25,0.9157088122605364
1736,1736.0,0.25,0.25,0.9195402298850575
1737,1737.0,0.25,0.25,0.9118773946360154
1738,1738.0,0.25,0.25,0.896551724137931
1739,1739.0,0.25,0.25,0.9003831417624522
1740,1740.0,0.25,0.25,0.9118773946360154
1741,1741.0,0.25,0.25,0.9195402298850575
1742,1742.0,0.25,0.25,0.9042145593869731
1743,1743.0,0.25,0.25,0.9042145593869731
1744,1744.0,0.25,0.25,0.9118773946360154
1745,1745.0,0.25,0.25,0.9118773946360154
1746,1746.0,0.25,0.25,0.9195402298850575
1747,1747.0,0.25,0.25,0.9195402298850575
1748,1748.0,0.25,0.25,0.9157088122605364
1749,1749.0,0.25,0.25,0.9195402298850575
1750,1750.0,0.25,0.25,0.9080459770114943
1751,1751.0,0.25,0.25,0.9157088122605364
1752,1752.0,0.25,0.25,0.9157088122605364
1753,1753.0,0.25,0.25,0.9195402298850575
1754,1754.0,0.25,0.25,0.9195402298850575
1755,1755.0,0.25,0.25,0.9233716475095786
1756,1756.0,0.25,0.25,0.9157088122605364
1757,1757.0,0.25,0.25,0.9157088122605364
1758,1758.0,0.25,0.25,0.9118773946360154
1759,1759.0,0.25,0.25,0.9195402298850575
1760,1760.0,0.25,0.25,0.9233716475095786
1761,1761.0,0.25,0.25,0.9080459770114943
1762,1762.0,0.25,0.25,0.9195402298850575
1763,1763.0,0.25,0.25,0.9233716475095786
1764,1764.0,0.25,0.25,0.9195402298850575
1765,1765.0,0.25,0.25,0.9233716475095786
1766,1766.0,0.25,0.25,0.896551724137931
1767,1767.0,0.25,0.25,0.9157088122605364
1768,1768.0,0.25,0.25,0.9195402298850575
1769,1769.0,0.25,0.25,0.9233716475095786
1770,1770.0,0.25,0.25,0.9195402298850575
1771,1771.0,0.25,0.25,0.9195402298850575
1772,1772.0,0.25,0.25,0.9157088122605364
1773,1773.0,0.25,0.25,0.9195402298850575
1774,1774.0,0.25,0.25,0.9118773946360154
1775,1775.0,0.25,0.25,0.9118773946360154
1776,1776.0,0.25,0.25,0.9118773946360154
1777,1777.0,0.25,0.25,0.9195402298850575
1778,1778.0,0.25,0.25,0.9195402298850575
1779,1779.0,0.25,0.25,0.9195402298850575
1780,1780.0,0.25,0.25,0.9195402298850575
1781,1781.0,0.25,0.25,0.896551724137931
1782,1782.0,0.25,0.25,0.9195402298850575
1783,1783.0,0.25,0.25,0.9157088122605364
1784,1784.0,0.25,0.25,0.9042145593869731
1785,1785.0,0.25,0.25,0.9080459770114943
1786,1786.0,0.25,0.25,0.9195402298850575
1787,1787.0,0.25,0.25,0.9080459770114943
1788,1788.0,0.25,0.25,0.9195402298850575
1789,1789.0,0.25,0.25,0.9157088122605364
1790,1790.0,0.25,0.25,0.9003831417624522
1791,1791.0,0.25,0.25,0.9042145593869731
1792,1792.0,0.25,0.25,0.9042145593869731
1793,1793.0,0.25,0.25,0.9003831417624522
1794,1794.0,0.25,0.25,0.9118773946360154
1795,1795.0,0.25,0.25,0.9195402298850575
1796,1796.0,0.25,0.25,0.9118773946360154
1797,1797.0,0.25,0.25,0.9157088122605364
1798,1798.0,0.25,0.25,0.9003831417624522
1799,1799.0,0.25,0.25,0.9118773946360154
1800,1800.0,0.25,0.25,0.9003831417624522
1801,1801.0,0.25,0.25,0.9003831417624522
1802,1802.0,0.25,0.25,0.9118773946360154
1803,1803.0,0.25,0.25,0.9003831417624522
1804,1804.0,0.25,0.25,0.9080459770114943
1805,1805.0,0.25,0.25,0.9118773946360154
1806,1806.0,0.25,0.25,0.89272030651341
1807,1807.0,0.25,0.25,0.9042145593869731
1808,1808.0,0.25,0.25,0.9042145593869731
1809,1809.0,0.25,0.25,0.9042145593869731
1810,1810.0,0.25,0.25,0.8888888888888888
1811,1811.0,0.25,0.25,0.8888888888888888
1812,1812.0,0.25,0.25,0.896551724137931
1813,1813.0,0.25,0.25,0.9042145593869731
1814,1814.0,0.25,0.25,0.9003831417624522
1815,1815.0,0.25,0.25,0.896551724137931
1816,1816.0,0.25,0.25,0.89272030651341
1817,1817.0,0.25,0.25,0.9080459770114943
1818,1818.0,0.25,0.25,0.9080459770114943
1819,1819.0,0.25,0.25,0.896551724137931
1820,1820.0,0.25,0.25,0.9118773946360154
1821,1821.0,0.25,0.25,0.9042145593869731
1822,1822.0,0.25,0.25,0.89272030651341
1823,1823.0,0.25,0.25,0.9118773946360154
1824,1824.0,0.25,0.25,0.896551724137931
1825,1825.0,0.25,0.25,0.9042145593869731
1826,1826.0,0.25,0.25,0.9118773946360154
1827,1827.0,0.25,0.25,0.9157088122605364
1828,1828.0,0.25,0.25,0.9080459770114943
1829,1829.0,0.25,0.25,0.9118773946360154
1830,1830.0,0.25,0.25,0.9080459770114943
1831,1831.0,0.25,0.25,0.9118773946360154
1832,1832.0,0.25,0.25,0.9118773946360154
1833,1833.0,0.25,0.25,0.9003831417624522
1834,1834.0,0.25,0.25,0.9042145593869731
1835,1835.0,0.25,0.25,0.9080459770114943
1836,1836.0,0.25,0.25,0.9118773946360154
1837,1837.0,0.25,0.25,0.8888888888888888
1838,1838.0,0.25,0.25,0.896551724137931
1839,1839.0,0.25,0.25,0.9080459770114943
1840,1840.0,0.25,0.25,0.9080459770114943
1841,1841.0,0.25,0.25,0.9003831417624522
1842,1842.0,0.25,0.25,0.9080459770114943
1843,1843.0,0.25,0.25,0.9118773946360154
1844,1844.0,0.25,0.25,0.9042145593869731
1845,1845.0,0.25,0.25,0.8888888888888888
1846,1846.0,0.25,0.25,0.9080459770114943
1847,1847.0,0.25,0.25,0.89272030651341
1848,1848.0,0.25,0.25,0.896551724137931
1849,1849.0,0.25,0.25,0.89272030651341
1850,1850.0,0.25,0.25,0.9003831417624522
1851,1851.0,0.25,0.25,0.89272030651341
1852,1852.0,0.25,0.25,0.9003831417624522
1853,1853.0,0.25,0.25,0.9157088122605364
1854,1854.0,0.25,0.25,0.9042145593869731
1855,1855.0,0.25,0.25,0.89272030651341
1856,1856.0,0.25,0.25,0.9042145593869731
1857,1857.0,0.25,0.25,0.9080459770114943
1858,1858.0,0.25,0.25,0.9080459770114943
1859,1859.0,0.25,0.25,0.9080459770114943
1860,1860.0,0.25,0.25,0.9042145593869731
1861,1861.0,0.25,0.25,0.9003831417624522
1862,1862.0,0.25,0.25,0.9042145593869731
1863,1863.0,0.25,0.25,0.9042145593869731
1864,1864.0,0.25,0.25,0.9003831417624522
1865,1865.0,0.25,0.25,0.896551724137931
1866,1866.0,0.25,0.25,0.9080459770114943
1867,1867.0,0.25,0.25,0.9042145593869731
1868,1868.0,0.25,0.25,0.896551724137931
1869,1869.0,0.25,0.25,0.9042145593869731
1870,1870.0,0.25,0.25,0.9080459770114943
1871,1871.0,0.25,0.25,0.9118773946360154
1872,1872.0,0.25,0.25,0.9042145593869731
1873,1873.0,0.25,0.25,0.9157088122605364
1874,1874.0,0.25,0.25,0.9157088122605364
1875,1875.0,0.25,0.25,0.9157088122605364
1876,1876.0,0.25,0.25,0.9080459770114943
1877,1877.0,0.25,0.25,0.8888888888888888
1878,1878.0,0.25,0.25,0.9042145593869731
1879,1879.0,0.25,0.25,0.9003831417624522
1880,1880.0,0.25,0.25,0.9042145593869731
1881,1881.0,0.25,0.25,0.9042145593869731
1882,1882.0,0.25,0.25,0.9080459770114943
1883,1883.0,0.25,0.25,0.9118773946360154
1884,1884.0,0.25,0.25,0.9080459770114943
1885,1885.0,0.25,0.25,0.9080459770114943
1886,1886.0,0.25,0.25,0.9080459770114943
1887,1887.0,0.25,0.25,0.9042145593869731
1888,1888.0,0.25,0.25,0.9118773946360154
1889,1889.0,0.25,0.25,0.9118773946360154
1890,1890.0,0.25,0.25,0.9118773946360154
1891,1891.0,0.25,0.25,0.9157088122605364
1892,1892.0,0.25,0.25,0.9080459770114943
1893,1893.0,0.25,0.25,0.9195402298850575
1894,1894.0,0.25,0.25,0.9080459770114943
1895,1895.0,0.25,0.25,0.9080459770114943
1896,1896.0,0.25,0.25,0.9080459770114943
1897,1897.0,0.25,0.25,0.9080459770114943
1898,1898.0,0.25,0.25,0.9118773946360154
1899,1899.0,0.25,0.25,0.9118773946360154
1900,1900.0,0.25,0.25,0.9195402298850575
1901,1901.0,0.25,0.25,0.9195402298850575
1902,1902.0,0.25,0.25,0.9118773946360154
1903,1903.0,0.25,0.25,0.9157088122605364
1904,1904.0,0.25,0.25,0.9080459770114943
1905,1905.0,0.25,0.25,0.9080459770114943
1906,1906.0,0.25,0.25,0.9042145593869731
1907,1907.0,0.25,0.25,0.9118773946360154
1908,1908.0,0.25,0.25,0.9080459770114943
1909,1909.0,0.25,0.25,0.9042145593869731
1910,1910.0,0.25,0.25,0.9042145593869731
1911,1911.0,0.25,0.25,0.9080459770114943
1912,1912.0,0.25,0.25,0.9157088122605364
1913,1913.0,0.25,0.25,0.9118773946360154
1914,1914.0,0.25,0.25,0.9042145593869731
1915,1915.0,0.25,0.25,0.9157088122605364
1916,1916.0,0.25,0.25,0.9118773946360154
1917,1917.0,0.25,0.25,0.9157088122605364
1918,1918.0,0.25,0.25,0.9195402298850575
1919,1919.0,0.25,0.25,0.9157088122605364
1920,1920.0,0.25,0.25,0.9118773946360154
1921,1921.0,0.25,0.25,0.896551724137931
1922,1922.0,0.25,0.25,0.9003831417624522
1923,1923.0,0.25,0.25,0.9118773946360154
1924,1924.0,0.25,0.25,0.9157088122605364
1925,1925.0,0.25,0.25,0.9080459770114943
1926,1926.0,0.25,0.25,0.9195402298850575
1927,1927.0,0.25,0.25,0.9118773946360154
1928,1928.0,0.25,0.25,0.9118773946360154
1929,1929.0,0.25,0.25,0.9195402298850575
1930,1930.0,0.25,0.25,0.9233716475095786
1931,1931.0,0.25,0.25,0.9118773946360154
1932,1932.0,0.25,0.25,0.9080459770114943
1933,1933.0,0.25,0.25,0.9118773946360154
1934,1934.0,0.25,0.25,0.9157088122605364
1935,1935.0,0.25,0.25,0.9118773946360154
1936,1936.0,0.25,0.25,0.9195402298850575
1937,1937.0,0.25,0.25,0.9118773946360154
1938,1938.0,0.25,0.25,0.9157088122605364
1939,1939.0,0.25,0.25,0.9157088122605364
1940,1940.0,0.25,0.25,0.9195402298850575
1941,1941.0,0.25,0.25,0.9195402298850575
1942,1942.0,0.25,0.25,0.9157088122605364
1943,1943.0,0.25,0.25,0.9003831417624522
1944,1944.0,0.25,0.25,0.9003831417624522
1945,1945.0,0.25,0.25,0.896551724137931
1946,1946.0,0.25,0.25,0.89272030651341
1947,1947.0,0.25,0.25,0.9042145593869731
1948,1948.0,0.25,0.25,0.9157088122605364
1949,1949.0,0.25,0.25,0.9195402298850575
1950,1950.0,0.25,0.25,0.9118773946360154
1951,1951.0,0.25,0.25,0.9118773946360154
1952,1952.0,0.25,0.25,0.9195402298850575
1953,1953.0,0.25,0.25,0.9195402298850575
1954,1954.0,0.25,0.25,0.9233716475095786
1955,1955.0,0.25,0.25,0.9233716475095786
