,MC_frame,CrossLinkingMassSpectrometryRestraint_Psi_PSI_Chen,CrossLinkingMassSpectrometryRestraint_Psi_PSI_Trnka,XLs_satif
4400,4400.0,0.25,0.25,0.9080459770114943
4401,4401.0,0.25,0.25,0.9118773946360154
4402,4402.0,0.25,0.25,0.9080459770114943
4403,4403.0,0.25,0.25,0.9195402298850575
4404,4404.0,0.25,0.25,0.9080459770114943
4405,4405.0,0.25,0.25,0.9118773946360154
4406,4406.0,0.25,0.25,0.9157088122605364
4407,4407.0,0.25,0.25,0.9195402298850575
4408,4408.0,0.25,0.25,0.9272030651340997
4409,4409.0,0.25,0.25,0.9157088122605364
4410,4410.0,0.25,0.25,0.9157088122605364
4411,4411.0,0.25,0.25,0.9157088122605364
4412,4412.0,0.25,0.25,0.9195402298850575
4413,4413.0,0.25,0.25,0.9195402298850575
4414,4414.0,0.25,0.25,0.9195402298850575
4415,4415.0,0.25,0.25,0.9118773946360154
4416,4416.0,0.25,0.25,0.9080459770114943
4417,4417.0,0.25,0.25,0.9003831417624522
4418,4418.0,0.25,0.25,0.9118773946360154
4419,4419.0,0.25,0.25,0.9003831417624522
4420,4420.0,0.25,0.25,0.9157088122605364
4421,4421.0,0.25,0.25,0.9157088122605364
4422,4422.0,0.25,0.25,0.9157088122605364
4423,4423.0,0.25,0.25,0.9080459770114943
4424,4424.0,0.25,0.25,0.9080459770114943
4425,4425.0,0.25,0.25,0.9080459770114943
4426,4426.0,0.25,0.25,0.9042145593869731
4427,4427.0,0.25,0.25,0.9003831417624522
4428,4428.0,0.25,0.25,0.9080459770114943
4429,4429.0,0.25,0.25,0.9042145593869731
4430,4430.0,0.25,0.25,0.9118773946360154
4431,4431.0,0.25,0.25,0.9157088122605364
4432,4432.0,0.25,0.25,0.9118773946360154
4433,4433.0,0.25,0.25,0.9042145593869731
4434,4434.0,0.25,0.25,0.9003831417624522
4435,4435.0,0.25,0.25,0.9080459770114943
4436,4436.0,0.25,0.25,0.9003831417624522
4437,4437.0,0.25,0.25,0.9042145593869731
4438,4438.0,0.25,0.25,0.9195402298850575
4439,4439.0,0.25,0.25,0.9195402298850575
4440,4440.0,0.25,0.25,0.9157088122605364
4441,4441.0,0.25,0.25,0.9118773946360154
4442,4442.0,0.25,0.25,0.9233716475095786
4443,4443.0,0.25,0.25,0.9233716475095786
4444,4444.0,0.25,0.25,0.9157088122605364
4445,4445.0,0.25,0.25,0.9157088122605364
4446,4446.0,0.25,0.25,0.9157088122605364
4447,4447.0,0.25,0.25,0.9157088122605364
4448,4448.0,0.25,0.25,0.9118773946360154
4449,4449.0,0.25,0.25,0.9042145593869731
4450,4450.0,0.25,0.25,0.9195402298850575
4451,4451.0,0.25,0.25,0.9157088122605364
4452,4452.0,0.25,0.25,0.9042145593869731
4453,4453.0,0.25,0.25,0.9080459770114943
4454,4454.0,0.25,0.25,0.9080459770114943
4455,4455.0,0.25,0.25,0.9003831417624522
