,MC_frame,rmf_frame_index,Total_Score,XLs_Trnka,XLs_Chen,XLs_psi_Trnka,XLs_psi_Chen,CR_Rpb9,CR_Rpb5,CR_Rpb10,CR_Rpb3,CR_Rpb8,CR_Rpb7,CR_Rpb12,CR_Rpb11,CR_Rpb6,CR_Rpb1,CR_Rpb4,CR_Rpb2,EV_sum,GaussianEMRestraint_None,GaussianEMRestraint_None_CCC,GaussianEMRestraint_sigma_None,traj,rmf3_file,XLs_sum,CR_sum,half
1200,1200.0,1200.0,644.9620650868221,90.53574850697825,55.871174936504,-1.3862943611198906,-1.3862943611198906,0.040306088770097656,0.0,0.01474673159373004,6.086390510721639,0.0,0.0,0.0,0.0,2.8895015203135466,1.1097681684286629,0.0,4.228560172457632,329.12808602646675,157.83037114682756,0.14475892062301185,1.0,example7,example7/rmfs//0.rmf3,143.63433472124245,14.369273192285307,A
1201,1201.0,1201.0,627.4450110562298,89.76167173965464,56.27018640385163,-1.3862943611198906,-1.3862943611198906,2.285609733962549,0.0,0.0,0.1797408581446654,0.0,0.0,0.0,0.0,0.24878624989727247,1.0078433011045156,0.0,1.673474291262298,310.169624710941,168.6206624896509,0.12667049905183608,1.0,example7,example7/rmfs//0.rmf3,143.25926942126648,5.395454434371301,A
1202,1202.0,1202.0,618.3693980822553,89.64072456666624,56.7634944325599,-1.3862943611198906,-1.3862943611198906,0.27709841272878444,0.0,0.0,0.9064462435152499,0.0,0.0,0.0,0.0,0.6698511602872693,2.0352969438102484,0.0,0.0718242319559782,305.19772312522696,165.57952768774447,0.13150025746743785,1.0,example7,example7/rmfs//0.rmf3,143.63163027698636,3.9605169922975305,A
1203,1203.0,1203.0,604.3221471027102,89.31961182251312,55.88091922726041,-1.3862943611198906,-1.3862943611198906,2.0224730881635384,0.0,0.5101208298341292,0.2294244114698157,0.29175448048866925,0.0,9.688179264085251e-05,0.0,0.0,0.2730676498094711,0.0,0.04425800251350327,314.5347998435157,143.988209587589,0.17224006000425832,1.0,example7,example7/rmfs//0.rmf3,142.42794232753374,3.371195344071768,A
1204,1204.0,1204.0,591.3178182968948,88.37062639662071,55.591180266397636,-1.3862943611198906,-1.3862943611198906,0.007182399950899574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.164998692790611,1.4202937758874197,0.0,0.0,301.8770782297998,145.6590472576875,0.16865362996680716,1.0,example7,example7/rmfs//0.rmf3,141.18921794077855,2.5924748686289303,A
1205,1205.0,1205.0,581.2280684945671,84.81076917426604,54.68306354737561,-1.3862943611198906,-1.3862943611198906,0.10599775011878118,0.0,0.0,0.17832825050581375,0.0,0.0,0.0,0.0,0.0,0.13574631609920448,0.0,0.4695165127279516,297.958188408026,145.6590472576875,0.16865362996680716,1.0,example7,example7/rmfs//0.rmf3,136.72124399940185,0.889588829451751,A
1206,1206.0,1206.0,589.9260774469452,89.2485386538654,55.592862823425314,-1.3862943611198906,-1.3862943611198906,0.0,0.0,0.0,0.6409092795401615,0.0,0.0,0.0,0.0,0.0,0.47394339609533964,0.0,0.33274625478651476,302.30396772435927,144.10569803711297,0.17198876219146184,1.0,example7,example7/rmfs//0.rmf3,142.0688127550509,1.447598930422016,A
1207,1207.0,1207.0,590.2932793086192,85.87852091174115,56.83909637030151,-1.3862943611198906,-1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.5473755633613685,0.0,0.0,0.0626591255870199,0.0,0.0,303.94016888807556,145.7980471717924,0.1684041616807603,1.0,example7,example7/rmfs//0.rmf3,139.94502855980286,0.6100346889483884,A
1208,1208.0,1208.0,587.2927213529274,85.14199040955684,55.64563168835049,-1.3862943611198906,-1.3862943611198906,0.0,0.0,0.0,0.6198531248831416,0.0,0.0,0.0,0.0,0.0,0.7217650185558628,0.0,0.9153434649209042,300.09473892622515,146.9259874426748,0.16603740930285601,1.0,example7,example7/rmfs//0.rmf3,138.01503337566754,2.2569616083599087,A
1209,1209.0,1209.0,585.7487323188805,83.52196678506189,52.092382969557256,-1.3862943611198906,-1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4990337087869108,0.4020129894661574,0.0,1.2018753394337716,309.04179651083,141.76225273798423,0.17697260134531032,1.0,example7,example7/rmfs//0.rmf3,132.84176103237937,2.10292203768684,A
1210,1210.0,1210.0,590.7494528770701,84.3839881258386,53.07670005875702,-1.3862943611198906,-1.3862943611198906,0.0,0.0,0.0,0.07616040841467296,0.0,0.0,0.0,0.0,0.0,0.20366881437480222,0.0,4.396533493892784,304.84199650979053,146.54299418824155,0.16675876005479487,1.0,example7,example7/rmfs//0.rmf3,134.68809946235584,4.6763627166822594,A
1211,1211.0,1211.0,604.9684123586419,91.59475302059548,52.39792167162774,-1.3862943611198906,-1.3862943611198906,0.0,0.0,0.0,2.1695778780660384,1.3628176220633592,0.0,0.0,0.0,0.0,0.24645436419857028,0.0,0.6163110199012767,311.77673825621565,147.57642724821363,0.16454184009429534,1.0,example7,example7/rmfs//0.rmf3,141.22008596998342,4.395160884229245,A
1212,1212.0,1212.0,605.1389621321289,91.1115858739031,52.653823180635555,-1.3862943611198906,-1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6727149915034739,0.0,4.908836033500999,310.38403527085205,148.18055550397344,0.16321063528496843,1.0,example7,example7/rmfs//0.rmf3,140.99282033229886,5.581551025004473,A
1213,1213.0,1213.0,595.5771419819096,87.39329382684335,51.635730740437566,-1.3862943611198906,-1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7264150224532928,0.0,2.978609522012647,306.454441382006,148.16124021039644,0.16346022844859168,1.0,example7,example7/rmfs//0.rmf3,136.25643584504112,4.70502454446594,A
1214,1214.0,1214.0,589.5753587440522,87.41111948026182,53.439435725622275,-1.3862943611198906,-1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0202619789294443,0.0,0.12675306540528042,299.1437776859084,151.20659953016474,0.15717766803002903,1.0,example7,example7/rmfs//0.rmf3,138.0779664836443,1.1470150443347247,A
1215,1215.0,1215.0,597.6130643993672,89.52332820890756,53.59174059004216,-1.3862943611198906,-1.3862943611198906,0.0,0.08805923135566246,1.1358466125868203,0.0,0.0,0.0,0.0,0.0,0.979744270853734,1.7164543719484442,0.0,0.002792961604731011,302.9361495830438,150.41153729126415,0.1588464994198755,1.0,example7,example7/rmfs//0.rmf3,140.34248007670993,3.9228974483493917,A
1216,1216.0,1216.0,597.02521316447,86.90381265011855,53.17768123587171,-1.3862943611198906,-1.3862943611198906,0.0,0.0,3.030486275028142,2.1321550475664477,0.0,0.0,0.0,0.0,0.0,0.16634583471240727,0.0,1.1645617111568063,301.02223415724086,152.20052497501487,0.15528289198393452,1.0,example7,example7/rmfs//0.rmf3,137.30890516375047,6.493548868463804,A
