,MC_frame,CrossLinkingMassSpectrometryRestraint_Psi_PSI_Chen,CrossLinkingMassSpectrometryRestraint_Psi_PSI_Trnka,XLs_satif
3488,3488.0,0.25,0.25,0.8850574712643678
3489,3489.0,0.25,0.25,0.8850574712643678
3490,3490.0,0.25,0.25,0.8850574712643678
3491,3491.0,0.25,0.25,0.896551724137931
3492,3492.0,0.25,0.25,0.8850574712643678
3493,3493.0,0.25,0.25,0.8773946360153256
3494,3494.0,0.25,0.25,0.8850574712643678
3495,3495.0,0.25,0.25,0.8812260536398467
3496,3496.0,0.25,0.25,0.9003831417624522
3497,3497.0,0.25,0.25,0.8812260536398467
3498,3498.0,0.25,0.25,0.8812260536398467
3499,3499.0,0.25,0.25,0.89272030651341
3500,3500.0,0.25,0.25,0.89272030651341
3501,3501.0,0.25,0.25,0.8773946360153256
3502,3502.0,0.25,0.25,0.8697318007662835
3503,3503.0,0.25,0.25,0.8735632183908046
3504,3504.0,0.25,0.25,0.8812260536398467
3505,3505.0,0.25,0.25,0.8773946360153256
3506,3506.0,0.25,0.25,0.8735632183908046
3507,3507.0,0.25,0.25,0.8773946360153256
3508,3508.0,0.25,0.25,0.8850574712643678
3509,3509.0,0.25,0.25,0.8735632183908046
3510,3510.0,0.25,0.25,0.8812260536398467
3511,3511.0,0.25,0.25,0.8773946360153256
3512,3512.0,0.25,0.25,0.8850574712643678
3513,3513.0,0.25,0.25,0.89272030651341
3514,3514.0,0.25,0.25,0.8888888888888888
3515,3515.0,0.25,0.25,0.8888888888888888
3516,3516.0,0.25,0.25,0.896551724137931
3517,3517.0,0.25,0.25,0.8850574712643678
3518,3518.0,0.25,0.25,0.8812260536398467
3519,3519.0,0.25,0.25,0.8888888888888888
3520,3520.0,0.25,0.25,0.8812260536398467
3521,3521.0,0.25,0.25,0.89272030651341
3522,3522.0,0.25,0.25,0.8888888888888888
3523,3523.0,0.25,0.25,0.8850574712643678
3524,3524.0,0.25,0.25,0.8735632183908046
3525,3525.0,0.25,0.25,0.8773946360153256
3526,3526.0,0.25,0.25,0.8773946360153256
3527,3527.0,0.25,0.25,0.8888888888888888
3528,3528.0,0.25,0.25,0.8812260536398467
3529,3529.0,0.25,0.25,0.8773946360153256
3530,3530.0,0.25,0.25,0.8850574712643678
3531,3531.0,0.25,0.25,0.8850574712643678
3532,3532.0,0.25,0.25,0.8773946360153256
3533,3533.0,0.25,0.25,0.8812260536398467
3534,3534.0,0.25,0.25,0.8697318007662835
3535,3535.0,0.25,0.25,0.8850574712643678
3536,3536.0,0.25,0.25,0.9003831417624522
3537,3537.0,0.25,0.25,0.8812260536398467
3538,3538.0,0.25,0.25,0.8850574712643678
3539,3539.0,0.25,0.25,0.8850574712643678
3540,3540.0,0.25,0.25,0.89272030651341
3541,3541.0,0.25,0.25,0.896551724137931
3542,3542.0,0.25,0.25,0.8773946360153256
3543,3543.0,0.25,0.25,0.8812260536398467
3544,3544.0,0.25,0.25,0.89272030651341
3545,3545.0,0.25,0.25,0.89272030651341
3546,3546.0,0.25,0.25,0.8850574712643678
3547,3547.0,0.25,0.25,0.8850574712643678
3548,3548.0,0.25,0.25,0.8850574712643678
3549,3549.0,0.25,0.25,0.9003831417624522
3550,3550.0,0.25,0.25,0.896551724137931
3551,3551.0,0.25,0.25,0.896551724137931
3552,3552.0,0.25,0.25,0.9042145593869731
3553,3553.0,0.25,0.25,0.9003831417624522
3554,3554.0,0.25,0.25,0.89272030651341
3555,3555.0,0.25,0.25,0.8773946360153256
3556,3556.0,0.25,0.25,0.9003831417624522
3557,3557.0,0.25,0.25,0.8850574712643678
3558,3558.0,0.25,0.25,0.8812260536398467
3559,3559.0,0.25,0.25,0.8850574712643678
3560,3560.0,0.25,0.25,0.8812260536398467
3561,3561.0,0.25,0.25,0.8697318007662835
3562,3562.0,0.25,0.25,0.8850574712643678
3563,3563.0,0.25,0.25,0.8888888888888888
3564,3564.0,0.25,0.25,0.8888888888888888
3565,3565.0,0.25,0.25,0.8888888888888888
3566,3566.0,0.25,0.25,0.8888888888888888
3567,3567.0,0.25,0.25,0.8888888888888888
3568,3568.0,0.25,0.25,0.8888888888888888
3569,3569.0,0.25,0.25,0.89272030651341
3570,3570.0,0.25,0.25,0.8888888888888888
3571,3571.0,0.25,0.25,0.89272030651341
3572,3572.0,0.25,0.25,0.8888888888888888
3573,3573.0,0.25,0.25,0.8888888888888888
3574,3574.0,0.25,0.25,0.8773946360153256
3575,3575.0,0.25,0.25,0.8812260536398467
3576,3576.0,0.25,0.25,0.8812260536398467
3577,3577.0,0.25,0.25,0.8812260536398467
3578,3578.0,0.25,0.25,0.8850574712643678
3579,3579.0,0.25,0.25,0.8850574712643678
3580,3580.0,0.25,0.25,0.8697318007662835
3581,3581.0,0.25,0.25,0.8773946360153256
3582,3582.0,0.25,0.25,0.8773946360153256
3583,3583.0,0.25,0.25,0.8697318007662835
3584,3584.0,0.25,0.25,0.8697318007662835
3585,3585.0,0.25,0.25,0.8697318007662835
3586,3586.0,0.25,0.25,0.896551724137931
3587,3587.0,0.25,0.25,0.89272030651341
3588,3588.0,0.25,0.25,0.8812260536398467
3589,3589.0,0.25,0.25,0.8888888888888888
3590,3590.0,0.25,0.25,0.8850574712643678
3591,3591.0,0.25,0.25,0.896551724137931
3592,3592.0,0.25,0.25,0.8773946360153256
3593,3593.0,0.25,0.25,0.896551724137931
3594,3594.0,0.25,0.25,0.896551724137931
3595,3595.0,0.25,0.25,0.8812260536398467
3596,3596.0,0.25,0.25,0.8812260536398467
3597,3597.0,0.25,0.25,0.8888888888888888
3598,3598.0,0.25,0.25,0.89272030651341
3599,3599.0,0.25,0.25,0.8812260536398467
3600,3600.0,0.25,0.25,0.896551724137931
3601,3601.0,0.25,0.25,0.896551724137931
3602,3602.0,0.25,0.25,0.8850574712643678
3603,3603.0,0.25,0.25,0.8888888888888888
3604,3604.0,0.25,0.25,0.8888888888888888
3605,3605.0,0.25,0.25,0.896551724137931
3606,3606.0,0.25,0.25,0.9003831417624522
3607,3607.0,0.25,0.25,0.8850574712643678
3608,3608.0,0.25,0.25,0.89272030651341
3609,3609.0,0.25,0.25,0.8735632183908046
3610,3610.0,0.25,0.25,0.8773946360153256
3611,3611.0,0.25,0.25,0.8773946360153256
3612,3612.0,0.25,0.25,0.8773946360153256
3613,3613.0,0.25,0.25,0.8888888888888888
3614,3614.0,0.25,0.25,0.8888888888888888
3615,3615.0,0.25,0.25,0.8850574712643678
3616,3616.0,0.25,0.25,0.8850574712643678
3617,3617.0,0.25,0.25,0.8773946360153256
3618,3618.0,0.25,0.25,0.896551724137931
3619,3619.0,0.25,0.25,0.8888888888888888
3620,3620.0,0.25,0.25,0.8697318007662835
3621,3621.0,0.25,0.25,0.8735632183908046
3622,3622.0,0.25,0.25,0.8735632183908046
3623,3623.0,0.25,0.25,0.8773946360153256
3624,3624.0,0.25,0.25,0.8697318007662835
3625,3625.0,0.25,0.25,0.8620689655172413
3626,3626.0,0.25,0.25,0.8773946360153256
3627,3627.0,0.25,0.25,0.8773946360153256
3628,3628.0,0.25,0.25,0.8773946360153256
3629,3629.0,0.25,0.25,0.8773946360153256
3630,3630.0,0.25,0.25,0.8735632183908046
3631,3631.0,0.25,0.25,0.8773946360153256
3632,3632.0,0.25,0.25,0.8812260536398467
3633,3633.0,0.25,0.25,0.8812260536398467
3634,3634.0,0.25,0.25,0.8735632183908046
3635,3635.0,0.25,0.25,0.8812260536398467
3636,3636.0,0.25,0.25,0.8773946360153256
3637,3637.0,0.25,0.25,0.8620689655172413
3638,3638.0,0.25,0.25,0.8850574712643678
3639,3639.0,0.25,0.25,0.8850574712643678
3640,3640.0,0.25,0.25,0.8888888888888888
3641,3641.0,0.25,0.25,0.8697318007662835
3642,3642.0,0.25,0.25,0.8659003831417624
3643,3643.0,0.25,0.25,0.8812260536398467
3644,3644.0,0.25,0.25,0.8582375478927203
3645,3645.0,0.25,0.25,0.8659003831417624
3646,3646.0,0.25,0.25,0.8544061302681992
3647,3647.0,0.25,0.25,0.8582375478927203
3648,3648.0,0.25,0.25,0.8544061302681992
3649,3649.0,0.25,0.25,0.8735632183908046
3650,3650.0,0.25,0.25,0.8850574712643678
3651,3651.0,0.25,0.25,0.8888888888888888
3652,3652.0,0.25,0.25,0.8735632183908046
3653,3653.0,0.25,0.25,0.8735632183908046
3654,3654.0,0.25,0.25,0.8850574712643678
3655,3655.0,0.25,0.25,0.8773946360153256
3656,3656.0,0.25,0.25,0.8812260536398467
3657,3657.0,0.25,0.25,0.8773946360153256
3658,3658.0,0.25,0.25,0.8812260536398467
3659,3659.0,0.25,0.25,0.8735632183908046
3660,3660.0,0.25,0.25,0.8697318007662835
3661,3661.0,0.25,0.25,0.8888888888888888
3662,3662.0,0.25,0.25,0.896551724137931
3663,3663.0,0.25,0.25,0.9003831417624522
3664,3664.0,0.25,0.25,0.9003831417624522
3665,3665.0,0.25,0.25,0.9080459770114943
3666,3666.0,0.25,0.25,0.9042145593869731
3667,3667.0,0.25,0.25,0.8888888888888888
3668,3668.0,0.25,0.25,0.8888888888888888
3669,3669.0,0.25,0.25,0.896551724137931
3670,3670.0,0.25,0.25,0.89272030651341
3671,3671.0,0.25,0.25,0.8812260536398467
3672,3672.0,0.25,0.25,0.8850574712643678
3673,3673.0,0.25,0.25,0.896551724137931
3674,3674.0,0.25,0.25,0.89272030651341
3675,3675.0,0.25,0.25,0.8888888888888888
3676,3676.0,0.25,0.25,0.8888888888888888
3677,3677.0,0.25,0.25,0.8888888888888888
3678,3678.0,0.25,0.25,0.9003831417624522
3679,3679.0,0.25,0.25,0.896551724137931
3680,3680.0,0.25,0.25,0.896551724137931
3681,3681.0,0.25,0.25,0.9003831417624522
3682,3682.0,0.25,0.25,0.8888888888888888
3683,3683.0,0.25,0.25,0.8850574712643678
3684,3684.0,0.25,0.25,0.8850574712643678
3685,3685.0,0.25,0.25,0.8812260536398467
3686,3686.0,0.25,0.25,0.8850574712643678
3687,3687.0,0.25,0.25,0.8735632183908046
3688,3688.0,0.25,0.25,0.8773946360153256
3689,3689.0,0.25,0.25,0.8697318007662835
3690,3690.0,0.25,0.25,0.8697318007662835
3691,3691.0,0.25,0.25,0.8659003831417624
3692,3692.0,0.25,0.25,0.8697318007662835
3693,3693.0,0.25,0.25,0.8773946360153256
3694,3694.0,0.25,0.25,0.8812260536398467
3695,3695.0,0.25,0.25,0.8850574712643678
3696,3696.0,0.25,0.25,0.896551724137931
3697,3697.0,0.25,0.25,0.8850574712643678
3698,3698.0,0.25,0.25,0.8888888888888888
3699,3699.0,0.25,0.25,0.8812260536398467
3700,3700.0,0.25,0.25,0.8697318007662835
3701,3701.0,0.25,0.25,0.8620689655172413
3702,3702.0,0.25,0.25,0.8735632183908046
3703,3703.0,0.25,0.25,0.8773946360153256
3704,3704.0,0.25,0.25,0.8850574712643678
3705,3705.0,0.25,0.25,0.8582375478927203
3706,3706.0,0.25,0.25,0.8582375478927203
3707,3707.0,0.25,0.25,0.8505747126436781
3708,3708.0,0.25,0.25,0.8812260536398467
3709,3709.0,0.25,0.25,0.8888888888888888
3710,3710.0,0.25,0.25,0.8773946360153256
3711,3711.0,0.25,0.25,0.8812260536398467
3712,3712.0,0.25,0.25,0.8735632183908046
3713,3713.0,0.25,0.25,0.8735632183908046
3714,3714.0,0.25,0.25,0.8735632183908046
3715,3715.0,0.25,0.25,0.8773946360153256
3716,3716.0,0.25,0.25,0.8697318007662835
3717,3717.0,0.25,0.25,0.8582375478927203
3718,3718.0,0.25,0.25,0.8812260536398467
3719,3719.0,0.25,0.25,0.8659003831417624
3720,3720.0,0.25,0.25,0.8735632183908046
3721,3721.0,0.25,0.25,0.8582375478927203
3722,3722.0,0.25,0.25,0.8582375478927203
3723,3723.0,0.25,0.25,0.8812260536398467
3724,3724.0,0.25,0.25,0.8697318007662835
3725,3725.0,0.25,0.25,0.8850574712643678
3726,3726.0,0.25,0.25,0.8812260536398467
3727,3727.0,0.25,0.25,0.8812260536398467
3728,3728.0,0.25,0.25,0.8773946360153256
3729,3729.0,0.25,0.25,0.8850574712643678
3730,3730.0,0.25,0.25,0.8659003831417624
3731,3731.0,0.25,0.25,0.8697318007662835
3732,3732.0,0.25,0.25,0.8773946360153256
3733,3733.0,0.25,0.25,0.8773946360153256
3734,3734.0,0.25,0.25,0.8773946360153256
3735,3735.0,0.25,0.25,0.8850574712643678
3736,3736.0,0.25,0.25,0.8812260536398467
3737,3737.0,0.25,0.25,0.8735632183908046
3738,3738.0,0.25,0.25,0.896551724137931
3739,3739.0,0.25,0.25,0.8812260536398467
3740,3740.0,0.25,0.25,0.8812260536398467
3741,3741.0,0.25,0.25,0.8812260536398467
3742,3742.0,0.25,0.25,0.8812260536398467
3743,3743.0,0.25,0.25,0.8850574712643678
3744,3744.0,0.25,0.25,0.8812260536398467
3745,3745.0,0.25,0.25,0.8659003831417624
3746,3746.0,0.25,0.25,0.8659003831417624
3747,3747.0,0.25,0.25,0.8659003831417624
3748,3748.0,0.25,0.25,0.8659003831417624
3749,3749.0,0.25,0.25,0.8697318007662835
3750,3750.0,0.25,0.25,0.8620689655172413
3751,3751.0,0.25,0.25,0.8697318007662835
3752,3752.0,0.25,0.25,0.8697318007662835
3753,3753.0,0.25,0.25,0.8659003831417624
3754,3754.0,0.25,0.25,0.8850574712643678
3755,3755.0,0.25,0.25,0.8735632183908046
3756,3756.0,0.25,0.25,0.89272030651341
3757,3757.0,0.25,0.25,0.8773946360153256
3758,3758.0,0.25,0.25,0.8735632183908046
3759,3759.0,0.25,0.25,0.8888888888888888
3760,3760.0,0.25,0.25,0.8812260536398467
3761,3761.0,0.25,0.25,0.8888888888888888
3762,3762.0,0.25,0.25,0.8888888888888888
3763,3763.0,0.25,0.25,0.8850574712643678
3764,3764.0,0.25,0.25,0.896551724137931
3765,3765.0,0.25,0.25,0.8850574712643678
3766,3766.0,0.25,0.25,0.89272030651341
3767,3767.0,0.25,0.25,0.8773946360153256
3768,3768.0,0.25,0.25,0.8850574712643678
3769,3769.0,0.25,0.25,0.89272030651341
3770,3770.0,0.25,0.25,0.8850574712643678
3771,3771.0,0.25,0.25,0.896551724137931
3772,3772.0,0.25,0.25,0.8850574712643678
3773,3773.0,0.25,0.25,0.9003831417624522
3774,3774.0,0.25,0.25,0.896551724137931
3775,3775.0,0.25,0.25,0.9003831417624522
3776,3776.0,0.25,0.25,0.8888888888888888
3777,3777.0,0.25,0.25,0.89272030651341
3778,3778.0,0.25,0.25,0.8888888888888888
3779,3779.0,0.25,0.25,0.8850574712643678
3780,3780.0,0.25,0.25,0.8773946360153256
3781,3781.0,0.25,0.25,0.8773946360153256
3782,3782.0,0.25,0.25,0.8812260536398467
3783,3783.0,0.25,0.25,0.8735632183908046
3784,3784.0,0.25,0.25,0.8659003831417624
3785,3785.0,0.25,0.25,0.8735632183908046
3786,3786.0,0.25,0.25,0.8773946360153256
3787,3787.0,0.25,0.25,0.8812260536398467
3788,3788.0,0.25,0.25,0.8812260536398467
3789,3789.0,0.25,0.25,0.8850574712643678
3790,3790.0,0.25,0.25,0.8812260536398467
3791,3791.0,0.25,0.25,0.8773946360153256
3792,3792.0,0.25,0.25,0.8773946360153256
3793,3793.0,0.25,0.25,0.8850574712643678
3794,3794.0,0.25,0.25,0.8773946360153256
3795,3795.0,0.25,0.25,0.8850574712643678
3796,3796.0,0.25,0.25,0.896551724137931
3797,3797.0,0.25,0.25,0.8888888888888888
3798,3798.0,0.25,0.25,0.89272030651341
3799,3799.0,0.25,0.25,0.89272030651341
3800,3800.0,0.25,0.25,0.89272030651341
3801,3801.0,0.25,0.25,0.8888888888888888
3802,3802.0,0.25,0.25,0.8850574712643678
3803,3803.0,0.25,0.25,0.8850574712643678
3804,3804.0,0.25,0.25,0.8850574712643678
3805,3805.0,0.25,0.25,0.8888888888888888
3806,3806.0,0.25,0.25,0.8888888888888888
3807,3807.0,0.25,0.25,0.8735632183908046
3808,3808.0,0.25,0.25,0.8773946360153256
3809,3809.0,0.25,0.25,0.8850574712643678
3810,3810.0,0.25,0.25,0.89272030651341
3811,3811.0,0.25,0.25,0.8850574712643678
3812,3812.0,0.25,0.25,0.8888888888888888
3813,3813.0,0.25,0.25,0.8735632183908046
3814,3814.0,0.25,0.25,0.8735632183908046
3815,3815.0,0.25,0.25,0.8697318007662835
3816,3816.0,0.25,0.25,0.8659003831417624
3817,3817.0,0.25,0.25,0.8735632183908046
3818,3818.0,0.25,0.25,0.8888888888888888
3819,3819.0,0.25,0.25,0.896551724137931
3820,3820.0,0.25,0.25,0.8888888888888888
3821,3821.0,0.25,0.25,0.8888888888888888
3822,3822.0,0.25,0.25,0.896551724137931
3823,3823.0,0.25,0.25,0.89272030651341
3824,3824.0,0.25,0.25,0.896551724137931
3825,3825.0,0.25,0.25,0.8812260536398467
3826,3826.0,0.25,0.25,0.8888888888888888
3827,3827.0,0.25,0.25,0.9003831417624522
3828,3828.0,0.25,0.25,0.896551724137931
3829,3829.0,0.25,0.25,0.9042145593869731
3830,3830.0,0.25,0.25,0.8888888888888888
3831,3831.0,0.25,0.25,0.89272030651341
3832,3832.0,0.25,0.25,0.89272030651341
3833,3833.0,0.25,0.25,0.9003831417624522
3834,3834.0,0.25,0.25,0.896551724137931
3835,3835.0,0.25,0.25,0.89272030651341
3836,3836.0,0.25,0.25,0.8697318007662835
3837,3837.0,0.25,0.25,0.8850574712643678
3838,3838.0,0.25,0.25,0.8773946360153256
3839,3839.0,0.25,0.25,0.8812260536398467
3840,3840.0,0.25,0.25,0.8773946360153256
3841,3841.0,0.25,0.25,0.8735632183908046
3842,3842.0,0.25,0.25,0.89272030651341
3843,3843.0,0.25,0.25,0.89272030651341
3844,3844.0,0.25,0.25,0.9003831417624522
3845,3845.0,0.25,0.25,0.896551724137931
3846,3846.0,0.25,0.25,0.9003831417624522
3847,3847.0,0.25,0.25,0.89272030651341
3848,3848.0,0.25,0.25,0.89272030651341
3849,3849.0,0.25,0.25,0.8888888888888888
3850,3850.0,0.25,0.25,0.8773946360153256
3851,3851.0,0.25,0.25,0.8888888888888888
3852,3852.0,0.25,0.25,0.8888888888888888
3853,3853.0,0.25,0.25,0.8659003831417624
3854,3854.0,0.25,0.25,0.8888888888888888
3855,3855.0,0.25,0.25,0.8812260536398467
3856,3856.0,0.25,0.25,0.8888888888888888
3857,3857.0,0.25,0.25,0.89272030651341
3858,3858.0,0.25,0.25,0.8888888888888888
3859,3859.0,0.25,0.25,0.8888888888888888
3860,3860.0,0.25,0.25,0.8812260536398467
3861,3861.0,0.25,0.25,0.89272030651341
3862,3862.0,0.25,0.25,0.8888888888888888
3863,3863.0,0.25,0.25,0.896551724137931
3864,3864.0,0.25,0.25,0.8812260536398467
3865,3865.0,0.25,0.25,0.896551724137931
3866,3866.0,0.25,0.25,0.89272030651341
3867,3867.0,0.25,0.25,0.8888888888888888
3868,3868.0,0.25,0.25,0.8850574712643678
3869,3869.0,0.25,0.25,0.8812260536398467
3870,3870.0,0.25,0.25,0.89272030651341
3871,3871.0,0.25,0.25,0.8812260536398467
3872,3872.0,0.25,0.25,0.8888888888888888
3873,3873.0,0.25,0.25,0.89272030651341
3874,3874.0,0.25,0.25,0.896551724137931
3875,3875.0,0.25,0.25,0.8850574712643678
3876,3876.0,0.25,0.25,0.8850574712643678
3877,3877.0,0.25,0.25,0.8888888888888888
3878,3878.0,0.25,0.25,0.8812260536398467
3879,3879.0,0.25,0.25,0.8735632183908046
3880,3880.0,0.25,0.25,0.8850574712643678
3881,3881.0,0.25,0.25,0.8888888888888888
3882,3882.0,0.25,0.25,0.8888888888888888
3883,3883.0,0.25,0.25,0.8773946360153256
3884,3884.0,0.25,0.25,0.896551724137931
3885,3885.0,0.25,0.25,0.89272030651341
3886,3886.0,0.25,0.25,0.8850574712643678
3887,3887.0,0.25,0.25,0.8850574712643678
3888,3888.0,0.25,0.25,0.896551724137931
3889,3889.0,0.25,0.25,0.8812260536398467
3890,3890.0,0.25,0.25,0.8773946360153256
3891,3891.0,0.25,0.25,0.8735632183908046
3892,3892.0,0.25,0.25,0.8888888888888888
3893,3893.0,0.25,0.25,0.8850574712643678
3894,3894.0,0.25,0.25,0.896551724137931
3895,3895.0,0.25,0.25,0.8773946360153256
3896,3896.0,0.25,0.25,0.89272030651341
3897,3897.0,0.25,0.25,0.8888888888888888
3898,3898.0,0.25,0.25,0.9003831417624522
3899,3899.0,0.25,0.25,0.8735632183908046
3900,3900.0,0.25,0.25,0.8773946360153256
3901,3901.0,0.25,0.25,0.8735632183908046
3902,3902.0,0.25,0.25,0.8773946360153256
3903,3903.0,0.25,0.25,0.8620689655172413
3904,3904.0,0.25,0.25,0.8812260536398467
3905,3905.0,0.25,0.25,0.8812260536398467
3906,3906.0,0.25,0.25,0.8773946360153256
3907,3907.0,0.25,0.25,0.8850574712643678
3908,3908.0,0.25,0.25,0.8773946360153256
3909,3909.0,0.25,0.25,0.8850574712643678
3910,3910.0,0.25,0.25,0.8773946360153256
3911,3911.0,0.25,0.25,0.8620689655172413
3912,3912.0,0.25,0.25,0.8850574712643678
3913,3913.0,0.25,0.25,0.8773946360153256
3914,3914.0,0.25,0.25,0.8850574712643678
3915,3915.0,0.25,0.25,0.8773946360153256
3916,3916.0,0.25,0.25,0.8812260536398467
3917,3917.0,0.25,0.25,0.8850574712643678
3918,3918.0,0.25,0.25,0.8888888888888888
3919,3919.0,0.25,0.25,0.8888888888888888
3920,3920.0,0.25,0.25,0.8850574712643678
3921,3921.0,0.25,0.25,0.8735632183908046
3922,3922.0,0.25,0.25,0.8812260536398467
3923,3923.0,0.25,0.25,0.8735632183908046
3924,3924.0,0.25,0.25,0.8773946360153256
3925,3925.0,0.25,0.25,0.8773946360153256
3926,3926.0,0.25,0.25,0.8773946360153256
3927,3927.0,0.25,0.25,0.8697318007662835
3928,3928.0,0.25,0.25,0.8773946360153256
3929,3929.0,0.25,0.25,0.8735632183908046
3930,3930.0,0.25,0.25,0.8735632183908046
3931,3931.0,0.25,0.25,0.8888888888888888
3932,3932.0,0.25,0.25,0.8888888888888888
3933,3933.0,0.25,0.25,0.89272030651341
3934,3934.0,0.25,0.25,0.8888888888888888
3935,3935.0,0.25,0.25,0.8850574712643678
3936,3936.0,0.25,0.25,0.8773946360153256
3937,3937.0,0.25,0.25,0.8850574712643678
3938,3938.0,0.25,0.25,0.8850574712643678
3939,3939.0,0.25,0.25,0.8850574712643678
3940,3940.0,0.25,0.25,0.8888888888888888
3941,3941.0,0.25,0.25,0.896551724137931
3942,3942.0,0.25,0.25,0.8697318007662835
3943,3943.0,0.25,0.25,0.8812260536398467
3944,3944.0,0.25,0.25,0.8812260536398467
3945,3945.0,0.25,0.25,0.8697318007662835
3946,3946.0,0.25,0.25,0.8850574712643678
3947,3947.0,0.25,0.25,0.8888888888888888
3948,3948.0,0.25,0.25,0.8888888888888888
3949,3949.0,0.25,0.25,0.8697318007662835
3950,3950.0,0.25,0.25,0.8773946360153256
3951,3951.0,0.25,0.25,0.8888888888888888
3952,3952.0,0.25,0.25,0.8888888888888888
3953,3953.0,0.25,0.25,0.8850574712643678
3954,3954.0,0.25,0.25,0.89272030651341
3955,3955.0,0.25,0.25,0.8659003831417624
3956,3956.0,0.25,0.25,0.8773946360153256
