,MC_frame,rmf_frame_index,Total_Score,XLs_Trnka,XLs_Chen,XLs_psi_Trnka,XLs_psi_Chen,CR_Rpb1,CR_Rpb7,CR_Rpb9,CR_Rpb10,CR_Rpb12,CR_Rpb4,CR_Rpb2,CR_Rpb3,CR_Rpb5,CR_Rpb6,CR_Rpb8,CR_Rpb11,EV_sum,GaussianEMRestraint_None,GaussianEMRestraint_None_CCC,GaussianEMRestraint_sigma_None,traj,rmf3_file,XLs_sum,CR_sum,half,cluster,frame_RMF3
2981,2981.0,2981.0,618.4452654745216,88.0583231042349,60.71408255359535,-1.3862943611198906,-1.3862943611198906,0.26851518532411234,0.0,0.0,0.0,0.0,0.0,0.0023101230986804174,0.0,0.0,0.0,0.0,0.0,323.45521971299667,148.7194035175117,0.16240609284136825,1.0,example4,example4/rmfs//0.rmf3,145.99981693559045,0.27082530842279273,B,0,h2_example4_2981.rmf3
3120,3120.0,3120.0,629.3259218070506,88.50271496632277,58.912905780725396,-1.3862943611198906,-1.3862943611198906,2.130191924006955,0.0,0.0,0.0,0.0,0.0,0.8581585509053637,0.0,0.0,0.0,0.0,0.0,334.56346802376584,147.1310712835641,0.1655609058097425,1.0,example4,example4/rmfs//0.rmf3,144.64303202480838,2.988350474912319,B,0,h2_example4_3120.rmf3
3953,3953.0,3953.0,634.5905981474093,90.66789650948581,59.53953328374598,-1.3862943611198906,-1.3862943611198906,0.05757978530169767,0.0,0.0,0.0,0.0,0.0,0.8648931798148691,0.0,1.8288553997037003,0.00021318470506778196,0.0,0.0,332.72737320912876,151.6768423177632,0.15663323446183652,1.0,example4,example4/rmfs//0.rmf3,147.434841070992,2.751541549525335,B,0,h2_example4_3953.rmf3
4068,4068.0,4068.0,661.0886192935111,94.1662911467818,57.08293334066924,-1.3862943611198906,-1.3862943611198906,3.7440210827467424,0.0,0.015274570289731036,2.5983494226481705,2.5390716443290633,0.0,7.925999121368694,2.1388919940590414,2.7975491157812655,0.680804961067678,0.25214805296020637,0.0,339.4262075103164,150.49366605273286,0.15900043003214673,1.0,example4,example4/rmfs//0.rmf3,148.47663576521126,22.69210996525059,B,0,h2_example4_4068.rmf3
4191,4191.0,4191.0,632.8896913118874,91.37949306581422,59.81954356248582,-1.3862943611198906,-1.3862943611198906,2.5757175564043195,0.0,0.0,0.0,0.0,0.0,0.6024671749117957,0.8453842159710603,0.0,0.00018176069071192342,0.0,0.0,330.14188134285405,150.2976113549952,0.1590431510341796,1.0,example4,example4/rmfs//0.rmf3,148.42644790606025,4.023750707977888,B,0,h2_example4_4191.rmf3
4192,4192.0,4192.0,637.8866622430605,90.51270476988994,57.58170752348038,-1.3862943611198906,-1.3862943611198906,3.986579845683208,0.0,0.0,0.0,0.0,0.0,5.871569665246989,0.014487621536465514,0.0,0.0,0.0,0.0,333.5479627977347,149.1442387417286,0.16129844574558844,1.0,example4,example4/rmfs//0.rmf3,145.32182357113052,9.872637132466663,B,0,h2_example4_4192.rmf3
4193,4193.0,4193.0,638.7652895955241,89.73433280936972,60.65898291077176,-1.3862943611198906,-1.3862943611198906,3.062755492822443,0.0,0.0,0.0,0.0,0.0,3.859063883363892,0.0,0.0,0.0,0.0,0.0,336.8273440604655,147.39539916097056,0.1648555537974341,1.0,example4,example4/rmfs//0.rmf3,147.6207269979017,6.921819376186335,B,0,h2_example4_4193.rmf3
4316,4316.0,4316.0,633.466303538823,94.50770218329131,59.761252786995676,-1.3862943611198906,-1.3862943611198906,1.9764196904926432,0.0,0.0,0.0,0.0,0.0,8.822790764883377,0.0,0.0,0.0,0.0,0.0,327.84784839789245,143.32287843750743,0.1736109787100391,1.0,example4,example4/rmfs//0.rmf3,151.4963662480472,10.79921045537602,B,0,h2_example4_4316.rmf3
4666,4666.0,4666.0,635.4373226719059,90.87531849676434,61.69480702413072,-1.3862943611198906,-1.3862943611198906,7.581600065280733,0.0,0.0,0.0,0.0,0.0,0.0,1.5247225632222183,0.0,0.0,0.0,0.0,329.91754898388217,146.6159142608655,0.16679187756797767,1.0,example4,example4/rmfs//0.rmf3,149.79753679865527,9.106322628502951,B,0,h2_example4_4666.rmf3
4674,4674.0,4674.0,622.5332294807124,91.883871035362,61.95730778583159,-1.3862943611198906,-1.3862943611198906,0.0007052357113003435,0.0,0.37729821618763426,0.0,0.41649236529661604,0.0,0.05962139064857927,0.0,0.0,0.0,0.0,0.0,326.443127248179,144.1673949257355,0.17193620164247145,1.0,example4,example4/rmfs//0.rmf3,151.0685900989538,0.8541172078441299,B,0,h2_example4_4674.rmf3
4904,4904.0,4904.0,621.2038000668954,87.4860832297761,57.13569779889683,-1.3862943611198906,-1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.9416659128108767,0.5753844293644559,0.5042024965986326,0.6236764418208168,0.0,0.0,330.2415104436233,146.46816803624404,0.16657734014168252,1.0,example4,example4/rmfs//0.rmf3,141.84919230643314,2.6449292805947824,B,0,h2_example4_4904.rmf3
4945,4945.0,4945.0,620.9381964466118,90.85547835535777,60.333968378676076,-1.3862943611198906,-1.3862943611198906,0.526378475369188,0.0,0.0,0.0,0.0,0.0,0.6759764127673481,0.0,0.0,0.0,0.0,0.0,322.54702415639747,148.7719593902836,0.1624230712878273,1.0,example4,example4/rmfs//0.rmf3,148.41685801179406,1.202354888136536,B,0,h2_example4_4945.rmf3
3600,3600.0,3600.0,646.9137655265839,89.26871041917997,60.001982574515594,-1.3862943611198906,-1.3862943611198906,2.666468516331159,0.0,0.0,0.0,0.0,0.0,10.123706608507343,0.0,0.08627269310613062,0.006886873162045835,0.2027308952328669,0.0,337.33078998637296,149.99880568241562,0.15965001510247004,1.0,example6,example6/rmfs//0.rmf3,146.49810427145576,13.086065586339545,B,0,h2_example6_3600.rmf3
4160,4160.0,4160.0,621.4137960345345,90.09965060097501,58.77120116929891,-1.3862943611198906,-1.3862943611198906,0.21080093743554612,0.0,0.0,0.0,0.010966515400924484,0.0,0.16005323731751203,2.676161509825934,0.0,0.0,0.0,0.0,323.1719428338025,149.08560795271785,0.1622136831359278,1.0,example6,example6/rmfs//0.rmf3,146.09826304803414,3.057982199979916,B,0,h2_example6_4160.rmf3
4307,4307.0,4307.0,627.712893938075,89.33157462184884,59.38972059969705,-1.3862943611198906,-1.3862943611198906,0.5038810839971515,0.0,0.0,0.0,1.1633859244485965,0.0,0.0,0.0,0.0,1.0312629785568619,0.0,0.0,325.71592185926113,153.34973559250514,0.15384786242941936,1.0,example6,example6/rmfs//0.rmf3,145.9487064993061,2.69852998700261,B,0,h2_example6_4307.rmf3
4316,4316.0,4316.0,634.9563246351283,87.2022802861217,61.53767939105362,-1.3862943611198906,-1.3862943611198906,7.966018142823608,0.0,1.0110213061883238,0.0,0.0,0.0,5.380965140102121,0.0,0.03238196210995865,0.0,0.3467465656437984,0.0,328.0028909649106,146.24892959841432,0.16803043432512585,1.0,example6,example6/rmfs//0.rmf3,145.96737095493555,14.73713311686781,B,0,h2_example6_4316.rmf3
4558,4558.0,4558.0,638.7140801471888,90.27501502967392,61.75689341792965,-1.3862943611198906,-1.3862943611198906,0.0693298872479321,0.0,0.05030429071226711,0.0,0.0,0.0,1.2239766344313927,0.0,0.0,0.0,0.0,0.0,334.3111326743193,153.8000169351142,0.1522767464913746,1.0,example6,example6/rmfs//0.rmf3,149.25931972536378,1.343610812391592,B,0,h2_example6_4558.rmf3
2985,2985.0,2985.0,635.8991281191542,93.18869105427098,60.41656405871062,-1.3862943611198906,-1.3862943611198906,3.639285782527037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.435018378706255,0.0,2.857973583075493,330.60004710018114,145.53413688392243,0.16889596362510764,1.0,example8,example8/rmfs//0.rmf3,150.8326663907418,8.932277744308784,B,0,h2_example8_2985.rmf3
3240,3240.0,3240.0,631.7227453538201,92.94543195048105,60.14545356686757,-1.3862943611198906,-1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,1.4855929389976072,0.021943289051481386,0.0,0.07724525554568004,0.0,0.0,334.1013033264621,145.71836374865433,0.16900585413151514,1.0,example8,example8/rmfs//0.rmf3,150.31829679510884,1.5847814835947687,B,0,h2_example8_3240.rmf3
3461,3461.0,3461.0,631.2253074190742,87.39877888528072,59.80374811381702,-1.3862943611198906,-1.3862943611198906,0.10979154227580519,0.0,0.0006068883895316174,0.0,0.0,0.0,4.170465135458333,0.0,0.0,0.0,5.697492733868276,0.0,333.43419575741206,143.3828170848123,0.1739112220665729,1.0,example8,example8/rmfs//0.rmf3,144.42993827685797,9.978356299991946,B,0,h2_example8_3461.rmf3
3463,3463.0,3463.0,621.6299421136146,89.27043426356653,59.33963488598655,-1.3862943611198906,-1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011910451319248,1.184938159029507,0.0,0.0,0.0,329.38867381482197,143.20693926113063,0.17418302181995562,1.0,example8,example8/rmfs//0.rmf3,145.8374804273133,3.196848610348755,B,0,h2_example8_3463.rmf3
3827,3827.0,3827.0,616.1359835211836,89.3619748649388,58.49431718056099,-1.3862943611198906,-1.3862943611198906,4.8960429678381505,0.0,0.0,0.0,0.0,0.0,1.1459221216148838,0.0,0.0,0.0,0.4583051664041268,0.0,325.49294016319277,139.05906977887358,0.18319085347920738,1.0,example8,example8/rmfs//0.rmf3,145.08370332326,6.500270255857162,B,0,h2_example8_3827.rmf3
3885,3885.0,3885.0,618.0797094853666,90.66748895412044,59.83443720099018,-1.3862943611198906,-1.3862943611198906,0.0,0.0,0.03065148212502681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.69039288034344,144.6293276900273,0.17138557423453657,1.0,example8,example8/rmfs//0.rmf3,147.72933743287084,0.03065148212502681,B,0,h2_example8_3885.rmf3
4063,4063.0,4063.0,629.4755272199595,91.51251745291225,63.3277951905311,-1.3862943611198906,-1.3862943611198906,0.988255821539342,0.0,0.0,0.0,0.0,0.0,1.17064222704675,0.0,0.0,0.0,0.0,0.0,327.7619571748438,147.48694807532604,0.16512794384780624,1.0,example8,example8/rmfs//0.rmf3,152.06772392120357,2.1588980485860922,B,0,h2_example8_4063.rmf3
4071,4071.0,4071.0,629.6533089738241,95.10421842974189,56.86579051565878,-1.3862943611198906,-1.3862943611198906,0.0,0.0,1.2898425874604436,0.8390311469949335,0.0,0.0,1.5466033925476539,0.0,0.0,0.0,4.226059356476027,0.0,324.1601068034181,148.39424546376608,0.16315394929175842,1.0,example8,example8/rmfs//0.rmf3,149.1974202231609,7.901536483479058,B,0,h2_example8_4071.rmf3
4436,4436.0,4436.0,630.956936236861,92.19124472635457,62.345728029773795,-1.3862943611198906,-1.3862943611198906,0.3668008612566609,0.0,5.953587813992591,0.0,0.0,0.0,0.8652190261215995,0.0,0.0,0.0,2.6732525738662423,0.0,326.5418074786895,142.7918844490458,0.17496148760484975,1.0,example8,example8/rmfs//0.rmf3,151.76438403388858,9.858860275237095,B,0,h2_example8_4436.rmf3
