,MC_frame,rmf_frame_index,Total_Score,XLs_Trnka,XLs_Chen,XLs_psi_Trnka,XLs_psi_Chen,CR_Rpb1,CR_Rpb7,CR_Rpb9,CR_Rpb10,CR_Rpb12,CR_Rpb4,CR_Rpb2,CR_Rpb3,CR_Rpb5,CR_Rpb6,CR_Rpb8,CR_Rpb11,EV_sum,GaussianEMRestraint_None,GaussianEMRestraint_None_CCC,GaussianEMRestraint_sigma_None,traj,rmf3_file,XLs_sum,CR_sum,half,cluster,frame_RMF3
1425,1425.0,1425.0,644.1801697757801,93.20283988552704,57.932126791173026,-1.3862943611198906,-1.3862943611198906,2.8252878647520943,0.0,0.0,0.0,0.0,0.0,2.5181689458047645,0.0,0.0,0.39174939839644507,1.6029699545565117,0.0,332.0989659257233,156.38064973208674,0.14756676819479006,1.0,example1,example1/rmfs//0.rmf3,148.36237795446027,7.338176163509816,A,0,h1_example1_1425.rmf3
1446,1446.0,1446.0,638.2417302806812,92.37309455893306,54.990737530844584,-1.3862943611198906,-1.3862943611198906,9.79010858488281,0.0,0.0,0.0,0.0,0.0,0.11556472982275198,0.0,1.8464202377339858,0.0,0.10841439904441638,0.0,328.15176651104895,153.63821245061038,0.15252926130908703,1.0,example1,example1/rmfs//0.rmf3,144.59124336753786,11.860507951483966,A,0,h1_example1_1446.rmf3
1447,1447.0,1447.0,636.1718222096445,92.86679178755715,57.57892934350271,-1.3862943611198906,-1.3862943611198906,0.8617593040669256,0.0,0.0,0.0,0.0,0.0,0.10688659714123133,0.025537079026031438,0.0,0.0,0.0,0.0,334.1915134336581,153.31299338693208,0.1531652180431382,1.0,example1,example1/rmfs//0.rmf3,147.67313240882007,0.9941829802341884,A,0,h1_example1_1447.rmf3
1448,1448.0,1448.0,645.6618075131565,92.28565821014752,57.74612964278679,-1.3862943611198906,-1.3862943611198906,0.3436290882230323,0.0,1.142811816328128,0.0,0.0,0.0,4.148393174921262,0.32352005903036585,0.0,0.0,0.2802660426157449,0.0,339.42838859902315,152.73559960232038,0.15425481058448137,1.0,example1,example1/rmfs//0.rmf3,147.25919913069453,6.238620181118533,A,0,h1_example1_1448.rmf3
1451,1451.0,1451.0,648.511150783876,92.17229374622148,59.39341981707822,-1.3862943611198906,-1.3862943611198906,3.187753588016549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8790208243019326,0.4116945655247883,0.0,343.7737885307173,148.46576843425552,0.16284892314310387,1.0,example1,example1/rmfs//0.rmf3,148.79312484105992,7.478468977843271,A,0,h1_example1_1451.rmf3
1452,1452.0,1452.0,638.1652506748711,92.47573438430162,58.75143070931322,-1.3862943611198906,-1.3862943611198906,6.115861946076521,0.0,0.0,0.0,0.0,0.0,1.7878544297121448,0.0,0.052804650515942686,0.0,0.0,0.0,329.6755127296899,152.07864054750158,0.15572100058976515,1.0,example1,example1/rmfs//0.rmf3,148.45457637137505,7.956521026304608,A,0,h1_example1_1452.rmf3
1453,1453.0,1453.0,626.3209980309948,92.11923892400964,58.796699255630344,-1.3862943611198906,-1.3862943611198906,4.498886418770693,0.0,0.0,0.0,0.0,0.0,2.0122628941884058,0.0,0.0,0.0,0.11981603488585635,0.0,324.4679169106477,147.07876631510192,0.16570514141848974,1.0,example1,example1/rmfs//0.rmf3,148.14334945740018,6.630965347844955,A,0,h1_example1_1453.rmf3
1455,1455.0,1455.0,614.9200898306335,90.95650620793663,54.20464267765787,-1.3862943611198906,-1.3862943611198906,2.957840837051699,0.0,0.0,0.0,0.0,0.0,0.024697612856563935,0.0,0.0,0.335798573880981,0.0,0.0,327.13120642669395,142.08198621679554,0.1761975402779532,1.0,example1,example1/rmfs//0.rmf3,142.38856016335473,3.318337023789244,A,0,h1_example1_1455.rmf3
1456,1456.0,1456.0,625.5198494618962,89.50151180196194,53.38114163940204,-1.3862943611198906,-1.3862943611198906,4.635321393345647,0.0,0.0,0.0,0.0,0.0,0.8299267242865982,0.0,0.0,0.0,0.0,0.3266544944093888,333.6299210120418,145.98796111868862,0.16764850715051924,1.0,example1,example1/rmfs//0.rmf3,140.11006471912418,5.791902612041634,A,0,h1_example1_1456.rmf3
1459,1459.0,1459.0,629.6181015535444,87.32207921923069,54.39582649189743,-1.3862943611198906,-1.3862943611198906,2.9854984642061675,0.0,0.26993462428962933,0.0,0.07610182905861888,0.0,3.435698161049119,0.7477564548089062,0.0,0.0,0.0,0.0,341.1058303705453,142.05196466069827,0.17615313648650166,1.0,example1,example1/rmfs//0.rmf3,138.94531698888832,7.514989533412441,A,0,h1_example1_1459.rmf3
1460,1460.0,1460.0,626.449031132246,90.22531107760351,54.71456662230336,-1.3862943611198906,-1.3862943611198906,5.335908454890079,0.0,0.5881890145812656,0.0,0.0,0.0,0.11680039721515595,1.0694760481800345,0.0,0.0,0.0,0.0,332.76107036014685,144.4102978795655,0.17111129203946984,1.0,example1,example1/rmfs//0.rmf3,142.16728897766708,7.1103739148665355,A,0,h1_example1_1460.rmf3
1461,1461.0,1461.0,625.3757177995153,87.05332331681268,54.49891730778525,-1.3862943611198906,-1.3862943611198906,3.3748720415072864,0.0,1.9117034956929095,0.0,0.0,0.0,0.6954185783234561,3.403317094842007,0.0,0.0,0.0,0.0,335.2258944918652,141.98486019492628,0.17614990354391544,1.0,example1,example1/rmfs//0.rmf3,138.77965190235813,9.38531121036566,A,0,h1_example1_1461.rmf3
1462,1462.0,1462.0,623.902874932437,89.74791272267984,52.99906306403493,-1.3862943611198906,-1.3862943611198906,3.018488275953347,0.0,0.0,0.0,0.0,0.0,0.6545834400203692,0.0,0.0,2.2885693298752576,0.0,0.0,336.3672296161758,141.5996172059372,0.17701340210392388,1.0,example1,example1/rmfs//0.rmf3,139.97438706447497,5.961641045848974,A,0,h1_example1_1462.rmf3
1464,1464.0,1464.0,619.4279406693613,88.77082770427971,53.02466591644222,-1.3862943611198906,-1.3862943611198906,1.2628823090320829,0.0,0.7479094250212039,7.36770177089107e-07,0.0,0.0,0.0,0.0,0.09572283648405318,0.0,0.0,0.0,333.6398394430824,144.65868102048918,0.17039163713593034,1.0,example1,example1/rmfs//0.rmf3,139.02290489848212,2.106515307307517,A,0,h1_example1_1464.rmf3
1465,1465.0,1465.0,631.7412692109391,89.1227655341749,53.366108215958235,-1.3862943611198906,-1.3862943611198906,3.611281484983015,0.0,1.260013104541963,3.3398319264982823,0.0,0.0,0.0,0.05591160795142589,0.0,0.0,0.0,0.0,339.2051548070721,144.55279125199888,0.17068697651144407,1.0,example1,example1/rmfs//0.rmf3,139.71628502789335,8.267038123974686,A,0,h1_example1_1465.rmf3
1466,1466.0,1466.0,630.8827772008564,91.78892486237413,53.654213442974,-1.3862943611198906,-1.3862943611198906,4.69784328295949,0.0,0.0,0.0,0.0,0.0,0.009583615050599528,0.0,0.3382448343644812,0.0,0.380766069764251,0.0,338.31093807216774,144.4748517434415,0.17081857588785496,1.0,example1,example1/rmfs//0.rmf3,142.67054958310834,5.426437802138822,A,0,h1_example1_1466.rmf3
1467,1467.0,1467.0,621.9871731837819,93.65933570582433,53.1716111682184,-1.3862943611198906,-1.3862943611198906,0.00040845571892018906,0.0,0.0,0.0,0.0,0.0,0.08687650358234686,0.0,0.0,0.5128963355619016,0.0,0.0,334.63618075040995,142.69245298670586,0.1748318322922431,1.0,example1,example1/rmfs//0.rmf3,144.05835815180293,0.6001812948631686,A,0,h1_example1_1467.rmf3
1468,1468.0,1468.0,623.2951866919357,88.21591200076409,53.994420323604736,-1.3862943611198906,-1.3862943611198906,0.0,0.0,0.4029757879499408,0.0,0.0,0.0,1.7421502116626484,0.0,0.0,0.0,0.0,0.0,337.1344240491831,144.57789304101095,0.17072817986872021,1.0,example1,example1/rmfs//0.rmf3,139.43774360212905,2.1451259996125893,A,0,h1_example1_1468.rmf3
1469,1469.0,1469.0,617.7628049840783,89.38410632808844,53.6179604890341,-1.3862943611198906,-1.3862943611198906,4.932003673677918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0556643739382405,0.0,0.0,330.6867472821314,140.85891155944805,0.17867337027534694,1.0,example1,example1/rmfs//0.rmf3,140.22947809488275,5.987668047616158,A,0,h1_example1_1469.rmf3
1470,1470.0,1470.0,619.9498640307032,91.16253918272234,53.21586970524437,-1.3862943611198906,-1.3862943611198906,0.8077789035840219,0.0,0.4077109932452496,0.0,0.0,0.0,0.22277260503510388,0.0,0.0,0.0,0.0,0.0,334.2613680751947,142.64441328791722,0.1747326306320742,1.0,example1,example1/rmfs//0.rmf3,141.60582016572693,1.4382625018643753,A,0,h1_example1_1470.rmf3
1471,1471.0,1471.0,620.5275928826084,89.4095047380654,52.433260853682555,-1.3862943611198906,-1.3862943611198906,0.18229240600931018,0.0,0.0,0.0,2.0361414031340503,0.0,0.0,0.0,0.0,0.0,0.0,0.015869356401141236,336.57869955963855,142.64441328791722,0.1747326306320742,1.0,example1,example1/rmfs//0.rmf3,139.07017686950815,2.234303165544502,A,0,h1_example1_1471.rmf3
1472,1472.0,1472.0,621.9257099747897,89.69902169509228,53.44925842862038,-1.3862943611198906,-1.3862943611198906,2.5487020761533374,0.0,0.0,0.0,0.0,0.0,0.280967313144562,0.0,0.2982703673673052,0.2546244114263747,0.0,0.0,339.61979672088034,138.54765768434495,0.18392604990500203,1.0,example1,example1/rmfs//0.rmf3,140.37569140147286,3.3825641680915792,A,0,h1_example1_1472.rmf3
1473,1473.0,1473.0,623.9561165424094,91.71156398843965,55.22264624244796,-1.3862943611198906,-1.3862943611198906,1.1207024159649348,0.0,0.0,0.5119733378389669,0.1124602523629912,0.0,0.3279051617826775,0.31603356736951244,0.0,0.0,0.0,1.6398858145802393,332.856154451255,142.9093800326073,0.17423739476328384,1.0,example1,example1/rmfs//0.rmf3,144.1616215086478,4.028960549899322,A,0,h1_example1_1473.rmf3
1474,1474.0,1474.0,622.8353296120706,91.64256636322769,56.324244676576235,-1.3862943611198906,-1.3862943611198906,0.5452787078775669,0.0,0.0,0.0,0.0,0.0,0.6486523491033516,0.16401416116190698,0.0,0.11851691712865192,0.0,0.046735297813676566,334.836710042654,141.28119981876733,0.1778512929627533,1.0,example1,example1/rmfs//0.rmf3,145.19422231756414,1.523197433085154,A,0,h1_example1_1474.rmf3
1475,1475.0,1475.0,629.8608738981038,88.24668955261613,55.15331645956308,-1.3862943611198906,-1.3862943611198906,0.6273210294707714,0.0,0.0,0.0,0.0,0.0,2.7569398680414245,0.0,0.0,9.210619617946227,0.0,0.0,331.9029924618851,144.7355836308208,0.1703405905316241,1.0,example1,example1/rmfs//0.rmf3,140.62741728993942,12.594880515458422,A,0,h1_example1_1475.rmf3
1476,1476.0,1476.0,624.0325346774691,89.13775533913595,55.24440579641329,-1.3862943611198906,-1.3862943611198906,1.2259007666351065,0.0,0.0,0.0,0.0,0.0,1.7048935881203473,2.0454884498514976,0.0,0.0,0.094834304139854,0.0013967933405171877,334.1616644052216,143.18878395685073,0.1736565007839801,1.0,example1,example1/rmfs//0.rmf3,141.60957241330945,5.072513902087323,A,0,h1_example1_1476.rmf3
1477,1477.0,1477.0,617.5930315232858,90.26599216316683,54.46636677677056,-1.3862943611198906,-1.3862943611198906,6.581556703897819,0.0,0.0,0.0,0.0,0.0,0.10803313337265431,0.0,0.0,0.19186917156754701,0.0,0.0,325.41069887213695,143.34110342461327,0.17335126547860202,1.0,example1,example1/rmfs//0.rmf3,141.9597702176976,6.8814590088380205,A,0,h1_example1_1477.rmf3
1478,1478.0,1478.0,623.4817099864288,90.70068864028927,54.39040838211355,-1.3862943611198906,-1.3862943611198906,0.6409123017740794,0.0,0.0,0.0,0.03591209603607598,0.0,1.2279961137565438,1.9584412090892411,0.0,0.5490006861963892,0.0,0.0,333.2193900702263,143.53154920918712,0.17290803520973205,1.0,example1,example1/rmfs//0.rmf3,142.31850830016305,4.41226240685233,A,0,h1_example1_1478.rmf3
1479,1479.0,1479.0,616.7867119183383,88.32275715067011,53.049028772921496,-1.3862943611198906,-1.3862943611198906,2.5660428199826626,0.0,0.0,0.0,0.0,0.0,0.14853544963566423,0.9772108864274553,0.0,0.0,0.0,0.0,331.6336315131097,142.86209404783094,0.17435939325173558,1.0,example1,example1/rmfs//0.rmf3,138.5991972013518,3.691789156045782,A,0,h1_example1_1479.rmf3
1480,1480.0,1480.0,627.0467955865334,90.66813084259934,54.122469707011724,-1.3862943611198906,-1.3862943611198906,2.768673276712055,0.0,0.0,0.0,0.0,0.0,1.8201654424807114,0.04847910611806605,0.0,0.0,0.0,0.0,339.5911655894132,140.80030034443814,0.1789230907238154,1.0,example1,example1/rmfs//0.rmf3,142.01801182737128,4.6373178253108325,A,0,h1_example1_1480.rmf3
1481,1481.0,1481.0,618.5073280699454,90.76914271636737,56.57383349457543,-1.3862943611198906,-1.3862943611198906,0.3440081837628685,0.0,0.0,0.0,0.0,0.0,1.4244400283551943,0.0,0.0,0.0,0.0,0.0,331.3681920246862,140.80030034443814,0.1789230907238154,1.0,example1,example1/rmfs//0.rmf3,144.570387488703,1.768448212118063,A,0,h1_example1_1481.rmf3
1482,1482.0,1482.0,616.622147106116,92.5216469218331,55.36673030272609,-1.3862943611198906,-1.3862943611198906,0.043388043026721425,0.0,0.0,0.0,0.0,0.0,0.002563766389896429,0.0,0.0,3.1846642826507536,0.0,0.0,327.975280232634,140.3004622790952,0.18015157779753266,1.0,example1,example1/rmfs//0.rmf3,145.1157885023194,3.2306160920673714,A,0,h1_example1_1482.rmf3
1483,1483.0,1483.0,627.6198700439343,88.87975001385169,54.02704529907436,-1.3862943611198906,-1.3862943611198906,1.2705746562226283,0.0,0.0,0.0,0.0,0.0,0.3669906119210474,0.0,0.0,0.0,0.0,0.0,347.27233544702887,138.57576273807538,0.18395402720396425,1.0,example1,example1/rmfs//0.rmf3,140.13420659068626,1.6375652681436756,A,0,h1_example1_1483.rmf3
1484,1484.0,1484.0,619.4312299396117,93.14038457834373,52.555232140996935,-1.3862943611198906,-1.3862943611198906,0.45454398747915675,0.0,0.0,0.0,0.0,0.0,2.1207947685211175,0.0,0.0,0.0,0.0,0.0,329.5259051336968,144.40695805281368,0.1709116466525639,1.0,example1,example1/rmfs//0.rmf3,142.92302799710086,2.5753387560002743,A,0,h1_example1_1484.rmf3
1486,1486.0,1486.0,608.4254834076096,90.56640363779384,52.387799109735965,-1.3862943611198906,-1.3862943611198906,0.18744700870795306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5394505385942858,0.0,0.0,327.46395807503296,139.05301375998437,0.1827734453040379,1.0,example1,example1/rmfs//0.rmf3,140.18161402529,1.7268975473022388,A,0,h1_example1_1486.rmf3
1487,1487.0,1487.0,608.4053855853945,90.77092702041006,53.5599701574321,-1.3862943611198906,-1.3862943611198906,0.9337168788078756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06786615372872014,0.0,0.0,324.95645220568065,140.88904189157492,0.17862486057832108,1.0,example1,example1/rmfs//0.rmf3,141.55830845560237,1.0015830325365958,A,0,h1_example1_1487.rmf3
1488,1488.0,1488.0,613.7994311363543,93.2149738661352,54.493002752700775,-1.3862943611198906,-1.3862943611198906,0.36505749419874756,0.0,0.0,0.0,0.49817599133109874,0.0,0.11682296629686012,0.0,0.0,0.035482149538518706,0.0,0.0,326.7535008191445,141.0950038192484,0.17816443979344956,1.0,example1,example1/rmfs//0.rmf3,144.93538789659618,1.0155386013652252,A,0,h1_example1_1488.rmf3
1490,1490.0,1490.0,626.1546815474674,94.58168412372176,56.20549958489523,-1.3862943611198906,-1.3862943611198906,2.0227008592965423,0.0,0.0,0.0,0.0,0.0,0.0,0.7512666947521629,0.0,1.5819069813282385,0.0,0.0,332.35132946409124,141.43288256162205,0.1774153020086159,1.0,example1,example1/rmfs//0.rmf3,148.0145949863772,4.355874535376944,A,0,h1_example1_1490.rmf3
1491,1491.0,1491.0,622.3840518877624,90.65882477579524,52.54665830827861,-1.3862943611198906,-1.3862943611198906,1.66784169493479,0.0,0.0,0.0,0.0,0.0,0.07005172613001244,0.0,0.0,0.44682150148295463,0.0,0.0,338.88213538480977,140.88430721857088,0.17859600422714847,1.0,example1,example1/rmfs//0.rmf3,140.43289436183406,2.184714922547757,A,0,h1_example1_1491.rmf3
1492,1492.0,1492.0,622.121012017692,89.45267471777179,53.2545636926366,-1.3862943611198906,-1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,2.091586592977536,0.0,0.0,0.0,0.0,0.0,339.210468517975,140.88430721857088,0.17859600422714847,1.0,example1,example1/rmfs//0.rmf3,139.9346496881686,2.091586592977536,A,0,h1_example1_1492.rmf3
1493,1493.0,1493.0,619.3411994998874,88.91531747895034,53.218444235086594,-1.3862943611198906,-1.3862943611198906,1.2395570898298691,0.0,0.0,0.0,0.0,0.0,1.4867929901090642,0.0,0.0,0.0,0.14417660664589005,0.0,334.5087551458179,142.6007446756876,0.17478730692675215,1.0,example1,example1/rmfs//0.rmf3,139.36117299179716,2.8705266865848236,A,0,h1_example1_1493.rmf3
1494,1494.0,1494.0,612.7991163936836,88.05174456916168,51.2924554962135,-1.3862943611198906,-1.3862943611198906,0.06855777228460753,0.0,0.0,0.0,0.0,0.0,0.7364013580567245,0.0,0.0,0.004878186497900291,0.0,0.0,334.8411085579198,140.57655917578916,0.17918095809484913,1.0,example1,example1/rmfs//0.rmf3,136.5716113431354,0.8098373168392323,A,0,h1_example1_1494.rmf3
1495,1495.0,1495.0,626.5275651770661,89.86730254598673,53.52107127926956,-1.3862943611198906,-1.3862943611198906,0.002193753443438819,0.0,0.0,0.0,3.182314903651565,0.0,0.9984909870378302,0.0,0.0,0.1918273947850904,0.0,0.0,338.15779232493486,143.37916071019677,0.17301980289979188,1.0,example1,example1/rmfs//0.rmf3,140.6157851030165,4.374827038917925,A,0,h1_example1_1495.rmf3
1496,1496.0,1496.0,623.9763960599624,88.45511119455692,56.20435350235179,-1.3862943611198906,-1.3862943611198906,4.464940112568166,0.0,0.0,0.0,0.0,0.0,0.5065071767341637,0.0,0.0,0.0,0.0,0.0,333.48049030535066,143.63758249064048,0.17253832199284977,1.0,example1,example1/rmfs//0.rmf3,141.88687597466892,4.971447289302329,A,0,h1_example1_1496.rmf3
1497,1497.0,1497.0,615.2029841877702,89.62205912941668,53.256296565241975,-1.3862943611198906,-1.3862943611198906,2.6837219029875783,0.0,1.1159924592303563,0.0,0.0,0.0,0.0857030312430635,0.0,0.0,2.987493066318689,0.0,0.0,326.1436816071079,142.08062514846367,0.17599838386273298,1.0,example1,example1/rmfs//0.rmf3,140.10576697241888,6.872910459779687,A,0,h1_example1_1497.rmf3
1498,1498.0,1498.0,612.3215164344207,87.72303094755536,55.352074532509796,-1.3862943611198906,-1.3862943611198906,0.3409129750534143,0.0,0.0,0.0,0.0,0.0,0.0,0.3416829076045212,0.0,0.0,0.0,0.0,329.25577864547375,142.08062514846367,0.17599838386273298,1.0,example1,example1/rmfs//0.rmf3,140.30251675782537,0.6825958826579355,A,0,h1_example1_1498.rmf3
1500,1500.0,1500.0,627.7207482715548,88.96184519332178,56.628408873581456,-1.3862943611198906,-1.3862943611198906,3.297820439432252,0.0,0.0,0.0,0.0,0.0,0.8163630880446173,0.0,0.966054676732087,0.0,0.0,0.0,332.9055779121814,146.91726681050096,0.16572495505710189,1.0,example1,example1/rmfs//0.rmf3,142.81766534466345,5.080238204208957,A,0,h1_example1_1500.rmf3
1501,1501.0,1501.0,647.895009147311,88.72336485058837,55.786538729673275,-1.3862943611198906,-1.3862943611198906,4.328353196134826,0.0,0.0,0.0,1.541234399173676,0.0,7.3849129030541505,1.6727991821973955,3.0670226569593484,0.8219235365755816,0.16412150578356569,0.0,340.89914338542815,146.27818352398245,0.16698506089999948,1.0,example1,example1/rmfs//0.rmf3,141.73731485802185,18.980367379878544,A,0,h1_example1_1501.rmf3
1502,1502.0,1502.0,637.9093952818583,88.99267601922801,56.60162814116305,-1.3862943611198906,-1.3862943611198906,4.3675539205516465,0.0,0.0,0.0,0.0,0.0,1.0445641197311248,0.0,0.0,0.0,0.0,0.0,339.0163335183617,150.65922828506257,0.1580386317235341,1.0,example1,example1/rmfs//0.rmf3,142.82171543815127,5.412118040282771,A,0,h1_example1_1502.rmf3
1503,1503.0,1503.0,651.8377003149092,91.88046822045169,59.79145656310931,-1.3862943611198906,-1.3862943611198906,4.864223176810313,0.0,2.1357531166208537,0.03317806769063741,0.0,0.0,3.2877310901288026,0.0,0.711663367823654,0.0,0.16012057928027795,0.0,344.35845477659245,147.3872400786409,0.16469633278422535,1.0,example1,example1/rmfs//0.rmf3,148.8993360613212,11.19266939835454,A,0,h1_example1_1503.rmf3
1504,1504.0,1504.0,622.7778172452723,87.74673102567462,56.19196211749258,-1.3862943611198906,-1.3862943611198906,0.8010177259494462,0.0,0.0,0.0,2.1538151650363604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.59190391335693,149.06497602000218,0.16128564206695786,1.0,example1,example1/rmfs//0.rmf3,141.1661044209274,2.9548328909858066,A,0,h1_example1_1504.rmf3
1505,1505.0,1505.0,634.6573462024135,92.62564928232263,55.06851772849982,-1.3862943611198906,-1.3862943611198906,3.1357441216641346,0.0,0.0686305507090679,0.0,0.0,0.0,2.7372343123074154,0.0,0.005369634790449681,0.0,0.6190832416538703,0.0,335.4432900059718,147.72641604673402,0.1641059947237596,1.0,example1,example1/rmfs//0.rmf3,144.92157828858265,6.566061861124938,A,0,h1_example1_1505.rmf3
1507,1507.0,1507.0,638.1841165391211,91.11599884559051,53.51197331898684,-1.3862943611198906,-1.3862943611198906,2.187097237717753,0.0,0.0,0.0,0.0,0.0,5.408936042761725,0.0,1.5271670649257565,0.28281435015235706,0.0,0.0515860180307132,342.79400275166273,144.0771296315324,0.17165740044872996,1.0,example1,example1/rmfs//0.rmf3,141.85538344233757,9.457600713588304,A,0,h1_example1_1507.rmf3
1508,1508.0,1508.0,637.000365336654,88.31159128428138,53.5607937357298,-1.3862943611198906,-1.3862943611198906,6.343347823035926,0.0,0.0,0.0,0.0,0.0,0.496152511674629,0.0,0.17675373594254304,0.001510426896907882,0.4456142511070714,0.0,345.3407507020451,145.0964395881804,0.16947551442349512,1.0,example1,example1/rmfs//0.rmf3,139.09979629777138,7.463378748657077,A,0,h1_example1_1508.rmf3
1509,1509.0,1509.0,629.1331755657945,87.63106121496145,52.3132613926349,-1.3862943611198906,-1.3862943611198906,4.42531062438437,0.0,0.0,0.0,0.0,0.0,0.049547317352001255,0.0,1.0140810932948354,0.0,0.0,0.0,347.32343863422585,139.14906401118094,0.18273139235356514,1.0,example1,example1/rmfs//0.rmf3,137.17173388535656,5.488939035031207,A,0,h1_example1_1509.rmf3
1510,1510.0,1510.0,625.4289097377127,88.82262353390375,53.139762789178874,-1.3862943611198906,-1.3862943611198906,1.2238361136560756,0.0,0.0,0.11870977497000869,0.0,0.0,1.6448093263740746,0.0,0.0,0.09667009774733987,0.0,0.0,344.0060228129414,139.14906401118094,0.18273139235356514,1.0,example1,example1/rmfs//0.rmf3,139.18979760084284,3.084025312747499,A,0,h1_example1_1510.rmf3
